comp_id,id,flag,spacecraft,time_start,time_end,time_pt_max,pt_max,b_max,np_max,v_min,v_max
|4||STEREO-B|2010-01-24 08:00:00|2010-01-26 00:56:00|2010-01-25 01:47:00|56|9|20|300|490
|5||STEREO-B|2010-01-31 20:50:00|2010-02-02 18:00:00|2010-02-01 23:42:00|110|11|13.7|380|700
|6||STEREO-B|2010-02-13 11:52:00|2010-02-14 07:50:00|2010-02-13 18:45:00|106|14.7|17.9|300|500
|7||STEREO-B|2010-02-24 03:00:00|2010-02-25 12:00:00|2010-02-24 12:25:00|67|12.2|30|280|410
|8||STEREO-B|2010-03-01 18:00:00|2010-03-03 10:00:00|2010-03-02 10:15:00|220|15.2|20|300|680
|9||STEREO-B|2010-03-10 16:00:00|2010-03-11 08:49:00|2010-03-11 01:01:00|120|13.5|30|300|630
|10||STEREO-B|2010-03-19 05:25:00|2010-03-20 10:51:00|2010-03-19 20:26:00|130|15.5|30|275|430
|11||STEREO-B|2010-03-28 04:40:00|2010-04-02 16:00:00|2010-03-31 23:07:00|90|11|16.4|340|600
|12||STEREO-B|2010-04-08 03:00:00|2010-04-09 12:00:00|2010-04-08 18:44:00|75|9|15|280|500
|13||STEREO-B|2010-04-20 22:00:00|2010-04-21 17:00:00|2010-04-21 09:56:00|60|8.4|18.7|320|535
|14||STEREO-B|2010-04-27 12:00:00|2010-04-28 06:00:00|2010-04-27 16:35:00|380|22|40|280|675
|15||STEREO-B|2010-05-05 17:00:00|2010-05-07 05:00:00|2010-05-06 01:54:00|145|14.5|30|290|600
|16||STEREO-B|2010-05-15 01:19:00|2010-05-15 22:49:00|2010-05-15 03:58:00|162|17|30|300|660
|17||STEREO-B|2010-05-20 08:15:00|2010-05-22 00:00:00|2010-05-21 03:22:00|63|9|13.1|310|465
|18||STEREO-B|2010-05-24 02:00:00|2010-05-27 06:00:00|||||300|740
|19||STEREO-B|2010-06-02 04:00:00|2010-06-02 20:47:00|2010-06-02 14:00:00|130|12|26.0|330|540
|20||STEREO-B|2010-06-11 04:42:00|2010-06-12 04:59:00|2010-06-12 01:19:00|150|13.6|20|340|620
|21||STEREO-B|2010-06-21 09:50:00|2010-06-22 05:42:00|2010-06-21 15:54:00|160|15.5|40|315|460
|22||STEREO-B|2010-06-25 13:00:00|2010-06-26 18:00:00|2010-06-26 00:28:00|67|8.8|9|350|590
|23||STEREO-B|2010-07-08 16:42:00|2010-07-09 11:04:00|2010-07-08 22:34:00|260|21.5|50|300|590
|24||STEREO-B|2010-07-20 00:00:00|2010-07-23 20:00:00|2010-07-22 21:48:00|100|9.2|20|310|500
|25||STEREO-B|2010-08-11 09:32:00|2010-08-12 08:39:00|2010-08-11 21:00:00|90|12|20|300|435
|26||STEREO-B|2010-08-18 19:00:00|2010-08-20 10:28:00|2010-08-19 21:43:00|125|11|20|320|640
|27||STEREO-B|2010-09-01 01:00:00|2010-09-02 00:00:00|2010-09-01 08:08:00|60|10|16.2|295|430
|28||STEREO-B|2010-09-12 05:27:00|2010-09-13 10:00:00|2010-09-12 09:23:00|75|10|20|300|440
|29||STEREO-B|2010-09-15 22:00:00|2010-09-17 13:48:00|2010-09-16 00:52:00|125|12.5|30|280|640
|30||STEREO-B|2010-09-29 09:30:00|2010-10-02 08:10:00|2010-09-30 05:37:00|50|8.5|14.3|280|440
|31||STEREO-B|2010-10-05 08:00:00|2010-10-09 16:00:00|2010-10-08 13:53:00|46|8|10|303|427
|32||STEREO-B|2010-10-12 22:00:00|2010-10-14 18:00:00|2010-10-14 04:28:00|50|8.7|11.9|320|495
|33||STEREO-B|2010-10-17 03:00:00|2010-10-17 18:55:00|2010-10-17 10:43:00|160|14.5|20|430|720
|34|*|STEREO-B|2010-11-07 19:05:00|2010-11-10 00:28:00|2010-11-08 02:36:00|170|17.5|30|300|640
|35||STEREO-B|2010-11-14 01:00:00|2010-11-15 00:00:00|2010-11-14 11:45:00|62|8.4|13.3|380|535
|36||STEREO-B|2010-11-22 07:00:00|2010-11-23 12:00:00|2010-11-23 03:36:00|90|11|15.9|355|515
|37||STEREO-B|2010-12-03 06:00:00|2010-12-06 01:00:00|2010-12-04 02:06:00|100|10|26.6|320|700
|38||STEREO-B|2010-12-12 10:00:00|2010-12-13 19:30:00|2010-12-13 03:16:00|70|8.6|10|400|630
|39||STEREO-B|2010-12-29 11:24:00|2010-12-31 19:00:00|2010-12-29 12:21:00|140|12.5|30|340|720
|1||STEREO-B|2011-01-06 10:00:00|2011-01-08 18:00:00|2011-01-08 09:40:00|52|9|8|333|590
|2||STEREO-B|2011-01-23 18:00:00|2011-01-28 02:35:00|2011-01-26 11:35:00|85|9.5|15.5|270|700
|3||STEREO-B|2011-02-17 02:00:00|2011-02-18 23:30:00|2011-02-17 21:03:00|110|13|20|310|510
|4||STEREO-B|2011-02-20 18:45:00|2011-02-22 13:55:00|2011-02-21 12:38:00|160|12|20|320|680
|5||STEREO-B|2011-03-16 15:30:00|2011-03-18 16:00:00|2011-03-17 08:00:00|150|9.2|13|350|620
|6|*|STEREO-B|2011-03-23 13:37:00|2011-03-25 02:30:00|2011-03-24 04:27:00|142|16|20|400|720
|7||STEREO-B|2011-04-09 22:00:00|2011-04-12 02:00:00|2011-04-10 18:38:00|120|14|20|290|440
|8||STEREO-B|2011-04-13 06:55:00|2011-04-14 08:00:00|2011-04-13 22:25:00|80|11|9|350|530
|9||STEREO-B|2011-04-17 05:00:00|2011-04-18 18:00:00|2011-04-18 02:40:00|190|11.2|30|300|460
|10||STEREO-B|2011-04-23 12:10:00|2011-04-24 11:07:00|2011-04-23 19:30:00|200|18|30|360|630
|11|*|STEREO-B|2011-05-04 00:43:00|2011-05-06 07:40:00|2011-05-04 20:52:00|190|16|50|325|476
|12||STEREO-B|2011-05-08 02:00:00|2011-05-08 20:00:00|2011-05-08 13:58:00|157|13|20|340|685
|13||STEREO-B|2011-05-20 16:55:00|2011-05-22 08:00:00|2011-05-21 08:18:00|190|18.3|20|300|780
|14||STEREO-B|2011-06-05 01:20:00|2011-06-07 18:00:00|2011-06-06 22:25:00|100|11|13.7|360|620
