time_start,time_end,time_peak,xray_class,lat_hg,long_hg,long_carr,nar,ename,url_nar,url_flare
2013-06-10 13:35:00| 2013-06-10 13:47:00| 2013-06-10 13:41:00| B7.9| 9| 38| 46.74| 11765| gev_20130610_1335| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1335/index.html
2013-06-10 14:18:00| 2013-06-10 14:27:00| 2013-06-10 14:24:00| C1.9| 10| 39| 47.34| 11765| gev_20130610_1418| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1418/index.html
2013-06-10 15:53:00| 2013-06-10 15:59:00| 2013-06-10 15:57:00| B2.3| 10| 39| 46.47| 11765| gev_20130610_1553| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1553/index.html
2013-06-10 17:29:00| 2013-06-10 17:36:00| 2013-06-10 17:33:00| B2.2| 10| 41| 47.58| 11765| gev_20130610_1729| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1729/index.html
2013-06-10 18:35:00| 2013-06-10 18:42:00| 2013-06-10 18:39:00| B2.7| 10| 41| 46.98| 11765| gev_20130610_1835| http://www.solarmonitor.org/region.php?date=20130610&region=11765| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/10/gev_20130610_1835/index.html
2013-06-12 13:42:00| 2013-06-12 14:10:00| 2013-06-12 13:50:00| B2.9| -19| -89| 253.20| 11772| gev_20130612_1342| http://www.solarmonitor.org/region.php?date=20130612&region=11772| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/12/gev_20130612_1342/index.html
2013-06-12 19:26:00| 2013-06-12 20:24:00| 2013-06-12 19:45:00| B4.5| -22| -89| 250.04| 11769| gev_20130612_1926| http://www.solarmonitor.org/region.php?date=20130612&region=11769| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/12/gev_20130612_1926/index.html
2013-06-13 00:44:00| 2013-06-13 00:56:00| 2013-06-13 00:48:00| B3.2| -19| -89| 247.11| 11772| gev_20130613_0044| http://www.solarmonitor.org/region.php?date=20130613&region=11772| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_0044/index.html
2013-06-13 03:17:00| 2013-06-13 03:28:00| 2013-06-13 03:22:00| B3.5| -12| -89| 245.71| 11771| gev_20130613_0317| http://www.solarmonitor.org/region.php?date=20130613&region=11771| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_0317/index.html
2013-06-13 04:28:00| 2013-06-13 04:38:00| 2013-06-13 04:32:00| B4.5| -13| -89| 245.06| 11771| gev_20130613_0428| http://www.solarmonitor.org/region.php?date=20130613&region=11771| http://www.lmsal.com/solarsoft/latest_events_archive/events_summary/2013/06/13/gev_20130613_0428/index.html
