time_start,time_peak,time_end,xclass_est,id_flare,lat_hg,long_hg,long_carr,rsun,nar,flux_est,flux_goes,time_peak_goes,tdiff_peak,comesep,nimg,dimming,euv_wave,url_flare,url_dimming,url_wave
2015/01/26 16:50|2015/01/27 16:56|2015/01/27 17:16|M1|7490|-10|-32|41.45|0.53|12268|137.5|113.0|2015/01/27 16:53|-3|98306|14|-132|wave|http://solardemon.oma.be/science/flares.php?fid=7490|http://solardemon.oma.be/science/dimmings.php?did=3927|http://solardemon.oma.be/science/wave_plots.php?flare_id=7490
2015/01/27 23:56|2015/01/28 00:04|2015/01/28 00:16|C5|7495|-9|-51|5.39|0.78||48.7|57.1|2015/01/28 23:59|-5|98307|11||wave|http://solardemon.oma.be/science/flares.php?fid=7495||http://solardemon.oma.be/science/wave_plots.php?flare_id=7495
2015/01/28 00:58|2015/01/29 01:10|2015/01/29 02:22|C2|7496|-11|-12|43.83|0.23|12268|18.7||2015/01/29 01:28|18||43|-39|wave|http://solardemon.oma.be/science/flares.php?fid=7496|http://solardemon.oma.be/science/dimmings.php?did=3929|http://solardemon.oma.be/science/wave_plots.php?flare_id=7496
2015/01/28 04:26|2015/01/29 04:46|2015/01/29 05:20|C8|7498|-10|-9|44.92|0.17|12268|83.6|146.0|2015/01/29 04:41|-5|98315|28|-1|wave|http://solardemon.oma.be/science/flares.php?fid=7498|http://solardemon.oma.be/science/dimmings.php?did=3930|http://solardemon.oma.be/science/wave_plots.php?flare_id=7498
2015/01/28 05:22|2015/01/29 05:36|2015/01/29 06:28|C6|7499|-11|-10|43.41|0.19|12268|64.1|98.4|2015/01/29 05:30|-6|98312|34||wave|http://solardemon.oma.be/science/flares.php?fid=7499||http://solardemon.oma.be/science/wave_plots.php?flare_id=7499
2015/01/28 10:42|2015/01/29 10:58|2015/01/29 11:30|C2|7500||||1.01||17.4|27.8|2015/01/29 10:43|-15||25||edge|http://solardemon.oma.be/science/flares.php?fid=7500||
2015/01/28 13:08|2015/01/29 13:14|2015/01/29 13:22|C2|7501|10|-79|330.15|0.99||17.1|25.7|2015/01/29 13:12|-2||8||edge|http://solardemon.oma.be/science/flares.php?fid=7501||
2015/01/29 02:46|2015/01/30 03:14|2015/01/30 03:50|C4|7503|8|-73|328.67|0.98|12277|35.0|41.6|2015/01/30 03:13|-1|98312|33||edge|http://solardemon.oma.be/science/flares.php?fid=7503||
2015/01/29 03:52|2015/01/30 04:44|2015/01/30 05:18|C2|7504|11|-75|326.07|0.98|12277|23.1|31.1|2015/01/30 04:33|-11||44||edge|http://solardemon.oma.be/science/flares.php?fid=7504||
2015/01/29 05:18|2015/01/30 05:26|2015/01/30 06:48|C5|7505|-13|4|44.28|0.14|12268|48.0|82.8|2015/01/30 05:23|-3|98316|44|-61|wave|http://solardemon.oma.be/science/flares.php?fid=7505|http://solardemon.oma.be/science/dimmings.php?did=3932|http://solardemon.oma.be/science/wave_plots.php?flare_id=7505
2015/01/29 09:58|2015/01/30 10:00|2015/01/30 11:16|C1|7509|8|-68|329.72|0.96|12277|14.1|29.1|2015/01/30 09:57|-3||39||edge|http://solardemon.oma.be/science/flares.php?fid=7509||
2015/01/29 11:36|2015/01/30 11:48|2015/01/30 12:46|M1|7510|-12|9|45.83|0.20|12268|104.9|212.0|2015/01/30 11:42|-6|98310|36|-91|wave|http://solardemon.oma.be/science/flares.php?fid=7510|http://solardemon.oma.be/science/dimmings.php?did=3934|http://solardemon.oma.be/science/wave_plots.php?flare_id=7510
2015/01/29 12:24|2015/01/30 12:32|2015/01/30 12:58|C1|7511|11|-76|320.39|0.98||12.6|76.6|2015/01/30 12:26|-6||18||edge|http://solardemon.oma.be/science/flares.php?fid=7511||
2015/01/29 18:14|2015/01/30 18:16|2015/01/30 18:50|C2|7516|8|-62|331.19|0.93|12277|24.0|50.8|2015/01/30 18:15|-1||19||wave|http://solardemon.oma.be/science/flares.php?fid=7516||http://solardemon.oma.be/science/wave_plots.php?flare_id=7516
2015/01/29 19:38|2015/01/30 20:00|2015/01/30 20:44|C3|7517|-13|13|45.42|0.26|12268|29.1|64.2|2015/01/30 19:53|-7||34|-87|wave|http://solardemon.oma.be/science/flares.php?fid=7517|http://solardemon.oma.be/science/dimmings.php?did=3936|http://solardemon.oma.be/science/wave_plots.php?flare_id=7517
2015/01/29 23:46|2015/01/30 00:00|2015/01/30 00:20|C4|7519|8|-63|327.15|0.90|12277|38.1|85.0|2015/01/30 23:47|-13|98310|18||wave|http://solardemon.oma.be/science/flares.php?fid=7519||http://solardemon.oma.be/science/wave_plots.php?flare_id=7519
2015/01/30 00:36|2015/01/31 00:48|2015/01/31 02:30|M1|7520|-13|17|46.69|0.33|12268|121.3|208.0|2015/01/31 00:44|-4|98312|58|-49|wave|http://solardemon.oma.be/science/flares.php?fid=7520|http://solardemon.oma.be/science/dimmings.php?did=3938|http://solardemon.oma.be/science/wave_plots.php?flare_id=7520
2015/01/30 04:54|2015/01/31 05:04|2015/01/31 05:14|C1|7522|-12|22|49.33|0.38|12268|10.4|||30||11|0|wave|http://solardemon.oma.be/science/flares.php?fid=7522|http://solardemon.oma.be/science/dimmings.php?did=3940|http://solardemon.oma.be/science/wave_plots.php?flare_id=7522
2015/01/30 05:34|2015/01/31 05:38|2015/01/31 05:58|M1|7523|-12|20|46.97|0.36|12268|107.6|173.0|2015/01/31 05:36|-2|98308|13|-172|wave|http://solardemon.oma.be/science/flares.php?fid=7523|http://solardemon.oma.be/science/dimmings.php?did=3941|http://solardemon.oma.be/science/wave_plots.php?flare_id=7523
2015/01/30 06:00|2015/01/31 06:10|2015/01/31 07:34|M1|7524|-13|21|47.73|0.38|12268|107.5|163.0|2015/01/31 06:03|-7|98312|48|-172|wave|http://solardemon.oma.be/science/flares.php?fid=7524|http://solardemon.oma.be/science/dimmings.php?did=3941|http://solardemon.oma.be/science/wave_plots.php?flare_id=7524
2015/01/30 07:36|2015/01/31 07:38|2015/01/31 07:56|C5|7526|-12|21|46.85|0.38|12268|47.7|67.0|2015/01/31 07:37|-1|98306|11|-83|wave|http://solardemon.oma.be/science/flares.php?fid=7526|http://solardemon.oma.be/science/dimmings.php?did=3942|http://solardemon.oma.be/science/wave_plots.php?flare_id=7526
2015/01/30 08:24|2015/01/31 08:28|2015/01/31 08:42|C2|7527|-7|-9|16.41|0.15|12276|21.6|38.2|2015/01/31 08:25|-3||10|-83|wave|http://solardemon.oma.be/science/flares.php?fid=7527|http://solardemon.oma.be/science/dimmings.php?did=3942|http://solardemon.oma.be/science/wave_plots.php?flare_id=7527
2015/01/30 12:14|2015/01/31 12:20|2015/01/31 13:08|M2|7528|8|-52|331.31|0.85|12277|244.3|242.0|2015/01/31 12:16|-4|98306|28||wave|http://solardemon.oma.be/science/flares.php?fid=7528||http://solardemon.oma.be/science/wave_plots.php?flare_id=7528
2015/02/01 04:30|2015/02/02 04:40|2015/02/02 05:04|C1|7536|-13|47|48.22|0.74|12268|12.7|28.1|2015/02/02 04:36|-4||18||wave|http://solardemon.oma.be/science/flares.php?fid=7536||http://solardemon.oma.be/science/wave_plots.php?flare_id=7536
2015/02/01 08:46|2015/02/02 08:48|2015/02/02 08:52|C1|7538|-18|85|83.88|1.00|12275|10.4|18.6|2015/02/02 08:46|-2||4|-86|edge|http://solardemon.oma.be/science/flares.php?fid=7538|http://solardemon.oma.be/science/dimmings.php?did=3946|
2015/02/01 11:30|2015/02/02 11:44|2015/02/02 11:54|C2|7540|-13|48|45.38|0.75|12268|22.7|32.4|2015/02/02 11:33|-11||13||wave|http://solardemon.oma.be/science/flares.php?fid=7540||http://solardemon.oma.be/science/wave_plots.php?flare_id=7540
2015/02/01 21:20|2015/02/02 21:30|2015/02/02 21:42|C2|7544|-13|56|47.99|0.83|12268|20.2|31.0|2015/02/02 21:26|-4||12||wave|http://solardemon.oma.be/science/flares.php?fid=7544||http://solardemon.oma.be/science/wave_plots.php?flare_id=7544
2015/02/03 09:46|2015/02/04 09:50|2015/02/04 09:58|C1|7547|-10|-51|281.00|0.78|12280|10.2|27.4|2015/02/04 09:47|-3||7||wave|http://solardemon.oma.be/science/flares.php?fid=7547||http://solardemon.oma.be/science/wave_plots.php?flare_id=7547
2015/02/04 02:12|2015/02/05 02:20|2015/02/05 02:28|C8|7554|7|12|334.98|0.32|12277|84.2|127.0|2015/02/05 02:15|-5|98307|9|-67|wave|http://solardemon.oma.be/science/flares.php?fid=7554|http://solardemon.oma.be/science/dimmings.php?did=3952|http://solardemon.oma.be/science/wave_plots.php?flare_id=7554
2015/02/04 10:06|2015/02/05 10:08|2015/02/05 10:10|C1|7556|4|21|339.65|0.40|12277|13.8|22.3|2015/02/05 10:07|-1||3||wave|http://solardemon.oma.be/science/flares.php?fid=7556||http://solardemon.oma.be/science/wave_plots.php?flare_id=7556
2015/02/05 09:50|2015/02/06 09:54|2015/02/06 10:06|C2|7559|12|15|320.63|0.40|12277|21.1|33.8|2015/02/06 09:53|-1||9|-62|wave|http://solardemon.oma.be/science/flares.php?fid=7559|http://solardemon.oma.be/science/dimmings.php?did=3959|http://solardemon.oma.be/science/wave_plots.php?flare_id=7559
2015/02/07 10:48|2015/02/08 10:52|2015/02/08 10:58|C1|7562|10|45|323.77|0.75|12277|11.8|18.1|2015/02/08 10:50|-2||6||wave|http://solardemon.oma.be/science/flares.php?fid=7562||http://solardemon.oma.be/science/wave_plots.php?flare_id=7562
