id,spacecraft,time_start,mag_ratio,norm_angle,beta,mach_no,data_avail,source,f_r_shock,shock_comment
117|STEREO-B|2012-01-06 12:13:14.00|1.32000|38.3000|0.720000|1.32000|Y|SIR|F|F, plasma signatures, large-amplitude waves upstream and at the ramp
118|STEREO-B|2012-01-16 09:49:15.50|1.55000|31.0000|1.43000|1.81000|Y|ICME|F|F, prominent plasma signatures, a B dip after the ramp
119|STEREO-B|2012-01-19 01:46:01.25|2.62000|81.5000|2.64000|2.54000|Y|ICME|F|F, plasma signatures, weak upstream waves, strong downstream waves
120|STEREO-B|2012-01-30 11:07:52.50|1.74000|50.4000|1.74000|1.74000|N|ICME|F|F, plasma signatures except little Tp increase
121|STEREO-B|2012-02-03 05:46:37.00|1.51000|77.8000|4.17000|1.38000|Y|SIR|F|F, plasma signatures, sharp B increase, downstream waves
122|STEREO-B|2012-02-03 15:20:48.00|1.47000|60.2000|0.470000|1.37000|Y|SIR|R|R, plasma signatures except nearly constant Tp with a data spike, B decrease is gradual, change in suparthermal electron flux too
123|STEREO-B|2012-02-08 18:09:36.00|1.08000|75.1000|1.50000|1.05000|Y|20 hrs ahead of SIR|F|F, plasma signatures except no Tp increase, B increase is gradual, clear change in suprathermal electron flux
124|STEREO-B|2012-02-20 10:27:40.00|1.46000|75.7000|1.66000|1.34000|N|SIR|F|F, weak plasma signatures, B increase is gradual
125|STEREO-B|2012-03-07 18:14:00.60|1.49000|51.0000|3.06000|1.48000|Y|SIR|F|F, plasma signatures, change in suprathermal electron flux, strong upstream waves last long, probably whistlers
126|STEREO-B|2012-03-08 13:36:43.50|1.60000|58.7000|0.170000|1.48000|Y|ICME|F|F, prominent plasma signatures, strong waves at the ramp
127|STEREO-B|2012-03-10 21:17:12.00|1.36000|40.3000|0.650000|1.35000|Y|ICME|F|F, prominent plasma signatures, change of suprathermal electron flux, B dip in 10 min, waves at ramp and downstream
128|STEREO-B|2012-03-26 16:30:30.80|2.15000|86.7000|6.18000|1.90000|Y|ICME|F|F, prominent plasma signatures
129|STEREO-B|2012-03-28 21:37:32.60|1.64000|68.7000|1.14000|1.52000|N|ICME|F|F, plasma data changes are gradual, sharp increase of suprathermal electron flux, downstream waves
130|STEREO-B|2012-04-17 03:36:38.60|1.99000|85.7000|1.29000|1.80000|Y|ICME|F|F, prominent plasma signatures, change of suprathermal electron flux, upstream and downstream waves
131|STEREO-B|2012-04-18 11:01:00.00|1.25000|25.2000|1.10000|1.36000|N|after ICME, no clear driver|F|F, weak plasma signatures, B increase is gradual, waves at the ramp
132|STEREO-B|2012-04-19 05:18:48.00|1.37000|36.4000|0.160000|1.30000|Y|a jump in the trailing part of fast wind|F|F, plasma signatures, Np decreases in 20 min, a short B dip downstream
133|STEREO-B|2012-05-07 01:06:58.80|1.55000|85.6000|0.530000|1.41000|Y|SIR with an ICME embedded, the ICME starts more than one day after the shock|F|F, clear plasma signatures, increase of suprathermal electron flux, sharp B increase
