time_start,time_peak,time_end,id_dimming,nimg,intensity,max_drop,lat_hg,long_hg,long_carr,rsun,nar,xray_class,url_dimming,url_flare
2015/02/04 04:30|2015/02/05 04:32|2015/02/05 05:04|3953|26|-62|21||||1.09|||http://solardemon.oma.be/science/dimmings.php?did=3953|
2015/02/04 06:28|2015/02/05 06:44|2015/02/05 08:06|3954|58|-320|16|16|7|327.64|0.40|12277||http://solardemon.oma.be/science/dimmings.php?did=3954|
2015/02/04 20:50|2015/02/05 20:52|2015/02/05 21:22|3955|24|-12|26|-12|-31|281.76|0.53|12280||http://solardemon.oma.be/science/dimmings.php?did=3955|
2015/02/04 21:30|2015/02/05 21:32|2015/02/05 21:58|3956|23|-7|6|-11|-36|276.40|0.59|12280|B5|http://solardemon.oma.be/science/dimmings.php?did=3956|http://solardemon.oma.be/science/flares.php?fid=7557
2015/02/04 23:22|2015/02/05 23:26|2015/02/05 00:22|3957|39|-66|48|17|-14|297.37|0.47|12280||http://solardemon.oma.be/science/dimmings.php?did=3957|
2015/02/05 02:26|2015/02/06 02:30|2015/02/06 03:02|3958|27|-78|29|21|-8|301.69|0.48|||http://solardemon.oma.be/science/dimmings.php?did=3958|
2015/02/05 09:58|2015/02/06 09:58|2015/02/06 10:40|3959|30|-62|71|14|24|329.56|0.53|12277|C2|http://solardemon.oma.be/science/dimmings.php?did=3959|http://solardemon.oma.be/science/flares.php?fid=7559
2015/02/05 20:54|2015/02/06 21:02|2015/02/06 21:30|3960|26|-31|28|-10|-20|279.56|0.35|12280||http://solardemon.oma.be/science/dimmings.php?did=3960|
2015/02/06 03:30|2015/02/07 03:42|2015/02/07 04:08|3961|28|-14|39|14|-56|239.94|0.87|12281|B5|http://solardemon.oma.be/science/dimmings.php?did=3961|http://solardemon.oma.be/science/flares.php?fid=7560
2015/02/06 23:02|2015/02/07 23:24|2015/02/07 23:48|3962|32|-33|112|12|41|326.22|0.72|12277|B7|http://solardemon.oma.be/science/dimmings.php?did=3962|http://solardemon.oma.be/science/flares.php?fid=7561
2015/02/07 15:40|2015/02/08 16:26|2015/02/08 16:54|3963|46|-135|70||||1.17|||http://solardemon.oma.be/science/dimmings.php?did=3963|
2015/02/07 23:38|2015/02/08 23:42|2015/02/08 00:18|3964|29|-119|121|10|-21|250.73|0.46|12281||http://solardemon.oma.be/science/dimmings.php?did=3964|
2015/02/08 05:20|2015/02/09 05:20|2015/02/09 05:58|3965|28|-77|39||||1.15||C2|http://solardemon.oma.be/science/dimmings.php?did=3965|http://solardemon.oma.be/science/flares.php?fid=7567
2015/02/08 07:30|2015/02/09 07:34|2015/02/09 07:58|3966|23|-2|7|-13|12|279.41|0.23|12280||http://solardemon.oma.be/science/dimmings.php?did=3966|
2015/02/08 08:56|2015/02/09 09:18|2015/02/09 09:44|3967|33|-86|21||||1.07|||http://solardemon.oma.be/science/dimmings.php?did=3967|
2015/02/08 12:38|2015/02/09 12:38|2015/02/09 13:04|3968|22|-14|20|||||12281||http://solardemon.oma.be/science/dimmings.php?did=3968|
2015/02/08 18:44|2015/02/09 18:44|2015/02/09 19:08|3969|21|-89|53|21|-5|256.25|0.48|12281||http://solardemon.oma.be/science/dimmings.php?did=3969|
2015/02/08 22:22|2015/02/09 23:02|2015/02/09 23:34|3970|45|-150|200||||1.08|||http://solardemon.oma.be/science/dimmings.php?did=3970|
2015/02/09 02:42|2015/02/10 02:42|2015/02/10 03:08|3971|22|-16|18|-10|31|287.88|0.52|12280||http://solardemon.oma.be/science/dimmings.php?did=3971|
2015/02/09 05:36|2015/02/10 06:12|2015/02/10 06:54|3972|48|-233|38|-26|-53|202.29|0.82||C3|http://solardemon.oma.be/science/dimmings.php?did=3972|http://solardemon.oma.be/science/flares.php?fid=7576
2015/02/09 09:14|2015/02/10 09:14|2015/02/10 09:38|3973|21|-13|26|11|-5|248.29|0.31|12281||http://solardemon.oma.be/science/dimmings.php?did=3973|
2015/02/09 20:08|2015/02/10 20:12|2015/02/10 20:38|3974|24|-2|5|-8|41|288.31|0.65|12280||http://solardemon.oma.be/science/dimmings.php?did=3974|
2015/02/09 22:56|2015/02/10 23:36|2015/02/10 02:16|3975|109|-1|598|19|-65|180.78|0.94|12282|M2|http://solardemon.oma.be/science/dimmings.php?did=3975|http://solardemon.oma.be/science/flares.php?fid=7581
2015/02/10 03:20|2015/02/11 03:50|2015/02/11 04:34|3976|46|-157|74|-22|-48|195.36|0.76||B8|http://solardemon.oma.be/science/dimmings.php?did=3976|http://solardemon.oma.be/science/flares.php?fid=7583
2015/02/10 07:50|2015/02/11 07:50|2015/02/11 08:16|3977|22|-18|63|12|-70|170.89|0.96|12282||http://solardemon.oma.be/science/dimmings.php?did=3977|
2015/02/10 12:52|2015/02/11 12:54|2015/02/11 13:24|3978|25|-40|32||||1.14|||http://solardemon.oma.be/science/dimmings.php?did=3978|
2015/02/10 20:16|2015/02/11 20:16|2015/02/11 20:40|3979|21|-62|39||||1.21|||http://solardemon.oma.be/science/dimmings.php?did=3979|
2015/02/12 01:14|2015/02/13 01:14|2015/02/13 01:38|3980|21|-25|13|-64|-35|183.18|0.90|||http://solardemon.oma.be/science/dimmings.php?did=3980|
2015/02/14 23:04|2015/02/15 23:04|2015/02/15 23:36|3981|25|-76|55|10|-46|133.87|0.76|12284|B4|http://solardemon.oma.be/science/dimmings.php?did=3981|http://solardemon.oma.be/science/flares.php?fid=7591
2015/02/15 01:04|2015/02/16 01:06|2015/02/16 01:34|3982|24|-69|47|6|37|215.77|0.64|12283|B8|http://solardemon.oma.be/science/dimmings.php?did=3982|http://solardemon.oma.be/science/flares.php?fid=7592
2015/02/18 16:28|2015/02/19 16:28|2015/02/19 16:52|3983|21|-24|94|-8|-80|50.82|0.99||B4|http://solardemon.oma.be/science/dimmings.php?did=3983|http://solardemon.oma.be/science/flares.php?fid=7596
2015/02/18 22:34|2015/02/19 22:34|2015/02/19 23:02|3984|23|-32|68|-17|51|178.47|0.78|12285|C3|http://solardemon.oma.be/science/dimmings.php?did=3984|http://solardemon.oma.be/science/flares.php?fid=7597
2015/02/21 18:30|2015/02/22 18:40|2015/02/22 19:32|3985|40|-520|195|20|-19|71.19|0.55|12290||http://solardemon.oma.be/science/dimmings.php?did=3985|
2015/02/22 19:40|2015/02/23 19:40|2015/02/23 20:06|3986|22|-49|52|||||12289||http://solardemon.oma.be/science/dimmings.php?did=3986|
2015/02/23 10:54|2015/02/24 10:58|2015/02/24 11:22|3988|23|-48|42|15|71|139.02|0.97|||http://solardemon.oma.be/science/dimmings.php?did=3988|
2015/02/24 02:52|2015/02/25 03:10|2015/02/25 03:40|3989|33|-93|35||||1.04|||http://solardemon.oma.be/science/dimmings.php?did=3989|
2015/02/24 09:56|2015/02/25 10:16|2015/02/25 12:12|3990|77|-739|20||||1.07|||http://solardemon.oma.be/science/dimmings.php?did=3990|
2015/02/24 21:22|2015/02/25 21:22|2015/02/25 21:58|3991|27|-137|18|24|27|76.11|0.67|12290||http://solardemon.oma.be/science/dimmings.php?did=3991|
2015/02/25 08:14|2015/02/26 08:14|2015/02/26 08:38|3992|19|-11|22|||||12289||http://solardemon.oma.be/science/dimmings.php?did=3992|
2015/02/27 05:42|2015/02/28 05:54|2015/02/28 06:20|3993|28|-79|84|-25|22|40.19|0.48|12289||http://solardemon.oma.be/science/dimmings.php?did=3993|
2015/02/27 08:16|2015/02/28 08:16|2015/02/28 08:40|3994|18|-26|22|||||||http://solardemon.oma.be/science/dimmings.php?did=3994|
2015/02/27 10:02|2015/02/28 10:06|2015/02/28 10:30|3995|23|-66|51||||1.10|||http://solardemon.oma.be/science/dimmings.php?did=3995|
2015/02/27 23:08|2015/02/28 23:22|2015/02/28 00:00|3996|35|-124|52|25|72|80.63|0.98|12290|B4|http://solardemon.oma.be/science/dimmings.php?did=3996|http://solardemon.oma.be/science/flares.php?fid=7605
2015/02/28 09:10|2015/03/01 10:20|2015/03/01 11:20|3997|72|-424|115|-15|9|12.12|0.21|12294|C7|http://solardemon.oma.be/science/dimmings.php?did=3997|http://solardemon.oma.be/science/flares.php?fid=7607
2015/02/28 14:26|2015/03/01 15:00|2015/03/01 15:32|3998|42|-155|45|7|10|10.23|0.30|12294||http://solardemon.oma.be/science/dimmings.php?did=3998|
2015/02/28 21:30|2015/03/01 21:32|2015/03/01 22:28|3999|38|-229|120||||1.07|||http://solardemon.oma.be/science/dimmings.php?did=3999|
2015/03/01 05:26|2015/03/02 05:26|2015/03/02 05:52|4000|22|-19|19|29|70|62.00|0.98|12290|C4|http://solardemon.oma.be/science/dimmings.php?did=4000|http://solardemon.oma.be/science/flares.php?fid=7611
2015/03/01 12:36|2015/03/02 12:36|2015/03/02 13:12|4001|27|-44|49||||1.09|||http://solardemon.oma.be/science/dimmings.php?did=4001|
2015/03/01 15:50|2015/03/02 16:16|2015/03/02 18:00|4002|74|-391|103||||1.07||C6|http://solardemon.oma.be/science/dimmings.php?did=4002|http://solardemon.oma.be/science/flares.php?fid=7612
2015/03/02 15:20|2015/03/03 15:42|2015/03/03 16:16|4003|37|-137|46||||1.10||M4|http://solardemon.oma.be/science/dimmings.php?did=4003|http://solardemon.oma.be/science/flares.php?fid=7619
2015/03/02 19:32|2015/03/03 19:36|2015/03/03 20:08|4004|27|-29|53||||1.08||M1|http://solardemon.oma.be/science/dimmings.php?did=4004|http://solardemon.oma.be/science/flares.php?fid=7620
2015/03/03 00:52|2015/03/04 01:48|2015/03/04 02:20|4005|53|-389|97||||1.13||X1|http://solardemon.oma.be/science/dimmings.php?did=4005|http://solardemon.oma.be/science/flares.php?fid=7624
2015/03/03 15:36|2015/03/04 15:36|2015/03/04 16:16|4006|29|-116|90||||1.16|||http://solardemon.oma.be/science/dimmings.php?did=4006|
2015/03/05 17:16|2015/03/06 17:54|2015/03/06 18:26|4007|44|-220|83||||1.07||C6|http://solardemon.oma.be/science/dimmings.php?did=4007|http://solardemon.oma.be/science/flares.php?fid=7631
2015/03/05 22:42|2015/03/06 23:10|2015/03/06 00:30|4008|63|-305|123||||1.15||B8|http://solardemon.oma.be/science/dimmings.php?did=4008|http://solardemon.oma.be/science/flares.php?fid=7633
2015/03/06 02:44|2015/03/07 02:44|2015/03/07 03:10|4009|22|-36|54||||||C1|http://solardemon.oma.be/science/dimmings.php?did=4009|http://solardemon.oma.be/science/flares.php?fid=7635
2015/03/06 04:20|2015/03/07 04:36|2015/03/07 06:20|4010|69|-396|169||||1.13||M2|http://solardemon.oma.be/science/dimmings.php?did=4010|http://solardemon.oma.be/science/flares.php?fid=7636
2015/03/06 09:28|2015/03/07 09:28|2015/03/07 09:52|4011|21|-10|15|||||||http://solardemon.oma.be/science/dimmings.php?did=4011|
