flare_key	date	begin	begin_m	max	max_m	end	end_m	latitude	longitude	type
1872	1990-01-01	13:03:00		13:11:00		13:39:00		S24	W63	SF
1873	1990-01-02	07:38:00	E	07:38:00	U	07:50:00		N22	W61	SF
1874	1990-01-02	10:43:00		10:47:00		11:03:00		S18	W34	SF
1875	1990-01-02	11:58:00		12:02:00		12:14:00		N21	W63	SF
1876	1990-01-02	12:36:00		12:47:00		12:53:00		N23	W65	SF
1877	1990-01-02	12:40:00		12:40:00		12:47:00		N23	W01	SF
1878	1990-01-02	13:57:00		14:15:00	U	14:17:00	D	S18	W36	SF
1879	1990-01-03	08:18:00		08:25:00		08:48:00		S23	W61	SF
1880	1990-01-03	09:57:00		10:01:00		10:17:00		S25	W64	SF
1881	1990-01-03	11:53:00		11:53:00		11:57:00		N17	W75	SF
1882	1990-01-04	12:03:00		12:03:00		12:07:00		N24	E27	SF
1883	1990-01-05	08:20:00		08:44:00		08:52:00	D	S14	E69	SF
1884	1990-01-05	10:44:00		10:44:00		10:52:00	D	S16	E68	SF
1885	1990-01-06	07:56:00	E	08:19:00		08:41:00		S14	E54	SF
1886	1990-01-06	09:05:00		09:09:00		09:23:00	D	N12	W26	SF
1887	1990-01-06	09:39:00		09:43:00		09:59:00		N14	W26	SF
1888	1990-01-06	11:43:00		11:46:00		11:50:00		N13	W34	SF
1889	1990-01-06	12:29:00		12:29:00		12:36:00		S10	E84	SF
1890	1990-01-06	12:36:00		12:40:00		12:46:00		N11	W31	SF
1891	1990-01-06	13:00:00		13:04:00		13:32:00		S13	E54	SF
1892	1990-01-06	13:10:00		13:10:00		13:14:00		N13	W35	SF
1893	1990-01-07	10:44:00		10:44:00		10:52:00		S10	E77	SF
1894	1990-01-07	12:00:00		12:07:00		12:18:00		S10	E77	SF
1895	1990-01-08	11:23:00		11:23:00		11:31:00		S14	E26	SF
1896	1990-01-08	11:57:00		12:42:00	U	14:17:00	D	S16	E26	1F
1897	1990-01-09	10:07:00		10:11:00		10:22:00		S25	W16	SF
1898	1990-01-09	11:47:00		11:51:00		12:01:00		S25	W17	SN
1899	1990-01-09	12:59:00		13:03:00		13:13:00		S17	E09	SF
1900	1990-01-09	13:46:00		13:46:00		13:50:00		S16	E09	SF
1901	1990-01-10	07:39:00		07:39:00		07:51:00		S24	W28	SF
1902	1990-01-10	13:00:00		13:00:00		13:10:00		S23	W34	SF
1903	1990-01-10	13:04:00		13:07:00		13:13:00		S12	W13	SF
1904	1990-01-10	13:17:00		13:17:00		13:36:00		S14	W29	SF
1905	1990-01-12	11:35:00		11:35:00		11:38:00		S25	E48	SF
1906	1990-01-13	08:04:00		08:07:00		08:15:00		S10	W02	SF
1907	1990-01-13	08:09:00		08:15:00		08:19:00		N33	E56	SF
1908	1990-01-14	10:05:00		10:09:00		10:52:00		N20	E47	1F
1909	1990-01-14	12:10:00		12:17:00		12:21:00		N33	E38	SF
1910	1990-01-14	13:17:00		13:21:00		13:24:00		S23	E71	SF
1911	1990-01-16	10:14:00		10:14:00		10:25:00		S17	W77	SF
1912	1990-01-16	10:53:00		10:53:00		10:56:00		N20	E20	SF
1913	1990-01-17	07:23:00		07:23:00		07:27:00		S13	E76	SF
1914	1990-01-17	07:47:00		07:47:00		07:54:00		N32	E04	SF
1915	1990-01-17	08:42:00		08:42:00		08:50:00		N20	E10	SF
1916	1990-01-17	08:57:00		09:01:00		09:12:00		S14	E76	1N
1917	1990-01-17	10:04:00		10:07:00		10:18:00		N21	E10	SF
1918	1990-01-17	10:07:00		10:11:00		10:15:00		S08	E62	SF
1919	1990-01-17	10:11:00		10:15:00		10:18:00		N10	W24	SF
1920	1990-01-17	11:36:00		11:51:00		12:10:00		S14	E76	SF
1921	1990-01-17	12:26:00		12:30:00		12:53:00		N18	E12	SF
1922	1990-01-17	12:30:00		12:30:00		12:38:00		S07	E61	SF
1923	1990-01-17	14:04:00		14:04:00	U	14:14:00	D	S13	E74	SF
1924	1990-01-19	08:44:00		08:48:00		09:47:00		S12	E50	SF
1925	1990-01-19	09:11:00		09:19:00		09:31:00		N21	W22	SF
1926	1990-01-19	09:55:00		09:59:00		10:03:00		N23	E59	SF
1927	1990-01-19	10:07:00		10:10:00		10:23:00		S10	E85	SF
1928	1990-01-19	10:50:00		10:50:00		11:00:00		S34	E65	SF
1929	1990-01-19	11:15:00		11:15:00		11:19:00		S12	E52	SF
1930	1990-01-19	11:55:00		12:02:00		12:18:00		N21	W25	SF
1931	1990-01-20	11:00:00		11:04:00		11:18:00		S12	E36	SF
1932	1990-01-20	11:49:00	E	11:49:00	U	11:52:00		S14	E30	SF
1933	1990-01-20	11:49:00	E	11:49:00	U	12:20:00	D	N21	W32	1N
1934	1990-01-22	07:28:00		07:32:00		07:43:00		S09	E71	SF
1935	1990-01-22	07:47:00		07:47:00		07:54:00		S12	E46	SF
1936	1990-01-22	08:02:00		08:02:00		08:13:00		S09	E73	SF
1937	1990-01-22	08:25:00		08:29:00		08:49:00		S09	E73	SF
1938	1990-01-22	09:00:00		09:00:00		09:03:00		S12	E06	SF
1939	1990-01-22	10:02:00		10:02:00		10:05:00		S09	E71	SF
1940	1990-01-22	10:44:00		11:02:00		11:38:00		S09	E71	SF
1941	1990-01-22	11:46:00		12:03:00		12:59:00		S29	E30	1F
1942	1990-01-22	11:49:00		11:53:00		12:36:00		S09	E71	1F
1943	1990-01-22	14:09:00		14:12:00		14:26:00	D	N21	W61	SF
1944	1990-01-23	08:20:00		08:20:00		08:24:00	D	S09	E58	SF
1945	1990-01-23	08:38:00	E	08:38:00	U	08:41:00		S06	E53	SF
1946	1990-01-23	09:09:00	E	09:27:00		11:09:00		S09	E57	SF
1947	1990-01-23	09:56:00		10:00:00		10:21:00		S27	E13	SF
1948	1990-01-23	10:29:00		10:31:00		10:35:00		N10	E82	SF
1949	1990-01-23	11:52:00		11:59:00		12:14:00		S09	W12	SF
1950	1990-01-23	12:49:00		12:49:00		13:11:00		S10	W12	SF
1951	1990-01-23	12:49:00		12:49:00		13:04:00		S10	E55	SF
1952	1990-01-23	14:20:00		14:27:00	U	14:40:00		S09	E54	SF
1953	1990-01-23	14:23:00		14:23:00		14:27:00	D	S12	W12	SF
1954	1990-01-23	14:27:00		14:34:00	U	14:51:00	D	N23	W00	1F
1955	1990-01-30	09:46:00		09:50:00		10:02:00		S11	W32	SF
1956	1990-01-30	13:56:00		13:59:00		14:15:00		S06	W44	SF
1957	1990-01-30	14:31:00		14:31:00		14:58:00		S11	W36	SF
1958	1990-01-30	14:42:00		14:42:00		14:50:00		S08	W43	SF
1959	1990-01-31	10:28:00		10:32:00		10:51:00		S10	W44	SF
1960	1990-01-31	11:11:00		11:18:00		11:30:00		N11	W56	SF
1961	1990-01-31	11:30:00		11:30:00		11:53:00		S12	W45	SF
1962	1990-01-31	11:38:00		11:41:00		11:53:00		N12	W56	SF
1963	1990-01-31	12:53:00		13:01:00		13:05:00		S12	W45	SF
1964	1990-01-31	13:28:00		13:32:00		13:40:00	D	N11	W58	SF
1965	1990-01-31	14:30:00		14:30:00		14:34:00		N09	E39	SF
1966	1990-02-04	13:11:00		13:23:00		14:30:00		N14	W21	SF
1967	1990-02-05	14:36:00		14:40:00		14:56:00		N14	W77	SF
1968	1990-02-05	14:52:00		14:52:00		15:03:00		N15	W13	SF
1969	1990-02-06	09:04:00		09:04:00		09:07:00		N12	W77	SF
1970	1990-02-06	11:06:00		11:06:00		11:10:00		N36	W32	SF
1971	1990-02-06	11:14:00		11:26:00		11:57:00		N34	W34	1F
1972	1990-02-06	14:08:00		14:12:00		14:29:00		N13	W47	SF
1973	1990-02-07	13:08:00		13:12:00		13:28:00		N12	W60	1N
1974	1990-02-07	15:14:00		15:14:00		15:22:00	D	N13	W57	SF
1975	1990-02-08	11:31:00		11:35:00		11:39:00	D	N14	W74	SF
1976	1990-02-09	11:38:00	E	11:46:00		11:54:00	D	S28	E26	SF
1977	1990-02-10	11:09:00		11:09:00		11:20:00		N26	E34	SF
1978	1990-02-15	13:56:00		13:56:00		14:04:00	D	N22	W17	SF
1979	1990-02-15	14:00:00		14:04:00	U	14:04:00	D	N12	W49	SF
1980	1990-02-15	13:32:00		13:40:00		13:44:00		N12	W49	SF
1981	1990-02-16	12:37:00		12:51:00		13:15:00		S15	E32	SF
1982	1990-02-17	08:50:00		08:53:00		09:09:00		N15	E80	SF
1983	1990-02-17	11:28:00		11:28:00		11:43:00		N09	E68	SN
1984	1990-02-17	12:18:00		12:18:00		12:26:00		N09	E66	SF
1985	1990-02-17	12:36:00		12:36:00		12:39:00		N11	E69	SF
1986	1990-02-17	13:22:00		13:22:00		13:30:00		N13	E67	SF
1987	1990-02-17	13:30:00		13:30:00		13:41:00		S11	E80	SN
1988	1990-02-17	13:57:00		14:00:00		14:12:00	D	N19	W49	SF
1989	1990-02-18	08:16:00		08:20:00		08:24:00		S35	E78	SF
1990	1990-02-18	10:48:00		11:00:00		11:52:00		N20	W59	1F
1991	1990-02-18	10:52:00		11:27:00		13:01:00		N17	E21	2F
1992	1990-02-18	12:16:00		12:20:00		12:39:00		S11	W12	SF
1993	1990-02-18	12:57:00		13:09:00		13:17:00		N22	W59	SF
1994	1990-02-18	14:15:00		14:15:00		14:23:00		S13	E86	SF
1995	1990-02-18	14:19:00		14:23:00		14:29:00		N23	W61	SF
1996	1990-02-19	07:59:00	E	07:59:00	U	08:33:00	D	S13	W07	SF
1997	1990-02-19	08:05:00		08:07:00		08:22:00		S36	E63	SF
1998	1990-02-19	12:35:00		12:35:00		12:39:00		S17	E84	SF
1999	1990-02-19	12:39:00		12:46:00		12:54:00		S35	E58	SF
2000	1990-02-20	07:41:00		07:41:00		07:45:00		S35	E48	SF
2001	1990-02-20	09:33:00		09:33:00		09:45:00		S35	E47	SF
2002	1990-02-20	10:23:00		10:23:00		10:31:00		S35	E47	SF
2003	1990-02-20	11:16:00		11:19:00		11:55:00		S15	E47	SF
2004	1990-02-20	12:03:00		12:03:00		12:07:00		S16	E65	SF
2005	1990-02-20	13:15:00		13:19:00		13:27:00		S35	E47	SF
2006	1990-02-22	07:17:00		07:17:00		07:28:00		S37	E27	SF
2007	1990-02-22	07:17:00		07:46:00		08:10:00		S39	E32	SF
2008	1990-02-22	08:30:00		08:41:00		09:09:00		N16	E51	SF
2009	1990-02-22	08:45:00		08:49:00		09:01:00		N05	W05	SF
2010	1990-02-22	10:21:00		10:24:00		10:40:00		N16	E49	SF
2011	1990-02-22	10:36:00		10:36:00		10:44:00		N16	E41	SF
2012	1990-02-22	13:34:00		13:37:00		13:45:00		N16	E47	SF
2013	1990-02-22	14:19:00		14:23:00		14:26:00		S09	E70	SF
2014	1990-02-22	14:38:00		14:49:00		14:56:00	D	S19	E41	1N
2015	1990-02-23	08:10:00		08:10:00		08:12:00		N16	E31	SF
2016	1990-02-23	12:11:00		12:11:00		12:23:00		N15	E36	SF
2017	1990-02-23	12:31:00		12:35:00		12:46:00		N14	E37	SF
2018	1990-02-23	12:50:00		12:58:00		14:15:00		S19	E28	2N
2019	1990-02-23	13:23:00		13:25:00		13:29:00		N15	E27	SF
2020	1990-02-23	14:08:00		14:12:00		14:15:00		S12	W61	SF
2021	1990-02-24	08:51:00		08:57:00		09:23:00		S14	E19	SF
2022	1990-02-24	08:51:00		09:01:00		09:13:00		N18	E26	SF
2023	1990-02-24	10:53:00		10:53:00		10:57:00		N18	E23	SF
2024	1990-02-24	11:23:00		11:27:00		11:50:00		S09	E44	SF
2025	1990-02-24	11:39:00		11:43:00		11:50:00		N18	E24	SF
2026	1990-02-24	11:58:00		11:58:00		12:05:00		N03	W48	SF
2027	1990-02-24	12:29:00		12:33:00		12:37:00		N17	E23	SF
2028	1990-02-24	12:29:00		12:29:00		12:37:00		N02	W47	SF
2029	1990-02-24	12:37:00		12:41:00		13:09:00		S09	E43	SF
2030	1990-02-24	13:09:00		13:09:00		13:09:00		N17	W26	SF
2031	1990-02-24	15:03:00		15:03:00		15:07:00		N02	W49	SF
2032	1990-02-25	07:39:00		07:43:00		07:58:00		N01	W57	SF
2033	1990-02-25	08:02:00		08:06:00		08:10:00		S09	E33	SF
2034	1990-02-25	08:21:00		08:25:00		08:29:00		N02	W53	SF
2035	1990-02-25	08:49:00		08:56:00		09:10:00		S14	E04	SF
2036	1990-02-25	09:26:00		09:30:00		09:44:00		N02	W53	SF
2037	1990-02-25	09:26:00		09:30:00		09:40:00		N17	W41	SF
2038	1990-02-25	11:20:00		11:24:00		11:36:00		S09	E30	SF
2039	1990-02-25	12:17:00		12:17:00		12:20:00		N18	E10	SF
2040	1990-02-25	12:24:00		12:24:00		12:40:00		S07	E28	SF
2041	1990-02-25	12:55:00		12:59:00		13:03:00		S19	W02	SF
2042	1990-02-25	13:03:00		13:07:00		13:10:00		N21	W17	SF
2043	1990-02-26	09:32:00		09:39:00		09:51:00		N20	W26	SF
2044	1990-03-01	10:14:00		10:18:00		10:42:00		S19	W49	SF
2045	1990-03-01	10:18:00		10:18:00		10:31:00		N30	E30	SF
2046	1990-03-01	11:08:00		11:08:00		11:16:00		S23	W45	SF
2047	1990-03-01	11:44:00		11:44:00		11:47:00		S22	E21	SF
2048	1990-03-01	12:17:00		12:17:00		12:29:00		N31	E30	SF
2049	1990-03-01	13:08:00		13:11:00		13:11:00		N27	E33	SF
2050	1990-03-01	13:15:00		13:19:00		13:23:00		S23	W47	SF
2051	1990-03-01	14:17:00		14:21:00		14:33:00		N29	E28	SF
2052	1990-03-01	15:01:00		15:05:00		15:16:00	D	N26	E31	SN
2053	1990-03-02	08:20:00		08:34:00		09:22:00		N28	E18	SN
2054	1990-03-02	08:27:00		08:34:00		08:44:00		S37	W72	SF
2055	1990-03-02	09:37:00	E	09:37:00	U	09:41:00		S23	E11	SF
2056	1990-03-02	09:22:00		09:22:00		09:26:00		S37	W72	SF
2057	1990-03-02	10:09:00		10:13:00		10:27:00		S38	W76	SF
2058	1990-03-02	10:27:00		10:30:00		10:38:00		N30	E72	SN
2059	1990-03-02	11:32:00		11:36:00		11:57:00		N34	E20	SF
2060	1990-03-02	14:29:00		14:33:00		15:11:00		S20	E08	SF
2061	1990-03-02	15:08:00		15:08:00		15:19:00		S22	W15	SF
2062	1990-03-03	09:40:00		09:51:00		10:13:00		S21	W01	1F
2063	1990-03-03	10:17:00		10:20:00		10:25:00		S12	E65	SF
2064	1990-03-03	10:25:00		10:33:00		10:51:00		N29	E05	SF
2065	1990-03-03	12:16:00		12:20:00		12:31:00		S10	E67	SF
2066	1990-03-03	12:58:00		13:06:00		13:29:00		S11	E65	SN
2067	1990-03-03	14:47:00		14:47:00		14:51:00		S23	W07	SF
2068	1990-03-05	07:51:00		08:06:00		08:25:00		N27	W20	SF
2069	1990-03-05	10:02:00		10:10:00		10:17:00		N28	E27	SF
2070	1990-03-06	09:50:00	E	10:44:00		11:58:00	D	S15	W19	SF
2071	1990-03-06	12:20:00		12:23:00		12:38:00	D	S10	E25	SF
2072	1990-03-06	13:18:00	E	00:00:00		13:33:00		N25	W36	SF
2073	1990-03-06	13:46:00		13:50:00		14:06:00		N25	W36	SF
2074	1990-03-06	13:54:00		13:54:00		14:10:00		N28	E12	SF
2075	1990-03-06	14:10:00		14:14:00		14:22:00	D	S14	W20	SF
2076	1990-03-07	07:33:00		07:36:00		07:40:00		S14	W32	SF
2077	1990-03-07	07:50:00		07:53:00		08:04:00		N29	E01	SF
2078	1990-03-07	08:26:00		08:29:00		08:37:00		S14	W31	SF
2079	1990-03-07	08:58:00		09:06:00		09:45:00		S10	E11	1N
2080	1990-03-07	09:37:00		09:45:00		10:01:00		N29	E01	SN
2081	1990-03-07	09:37:00		09:41:00		09:45:00		S14	W33	SF
2082	1990-03-07	10:20:00		10:20:00		10:36:00		N28	W00	SF
2083	1990-03-07	10:53:00		10:57:00		11:01:00		N28	W47	SF
2084	1990-03-07	10:53:00		10:57:00		11:05:00		N28	W00	SF
2085	1990-03-07	11:13:00		11:16:00		11:20:00		S14	W34	SF
2086	1990-03-07	11:45:00		11:48:00		12:00:00	D	N28	W00	SN
2087	1990-03-08	07:12:00		07:12:00		07:20:00		N28	W12	SF
2088	1990-03-08	07:41:00	E	07:41:00	U	07:52:00		N28	W11	SF
2089	1990-03-08	10:42:00		10:46:00		11:16:00		N19	E33	SF
2090	1990-03-08	12:54:00		12:54:00		13:00:00		S13	W09	SF
2091	1990-03-08	13:22:00	E	13:34:00		13:49:00		S13	W02	SF
2092	1990-03-08	13:34:00		13:38:00		13:53:00		N28	W14	SF
2093	1990-03-08	13:53:00		13:56:00	U	13:56:00	D	S18	W51	SF
2094	1990-03-11	15:31:00		15:35:00		15:42:00		N31	E54	SF
2095	1990-03-11	15:50:00		15:50:00		15:54:00		S11	W41	SF
2096	1990-03-12	07:43:00		07:43:00		08:11:00		N30	E49	SF
2097	1990-03-12	08:37:00		08:37:00		08:53:00		N30	E49	SF
2098	1990-03-12	10:28:00		10:28:00		10:36:00	D	N31	E51	1F
2099	1990-03-13	07:05:00	E	07:05:00	U	08:05:00		N30	E37	SF
2100	1990-03-13	07:24:00		07:24:00		07:39:00		S34	E25	SF
2101	1990-03-13	10:22:00		10:30:00		10:38:00		S13	W68	SF
2102	1990-03-13	11:54:00		11:54:00		12:05:00		S34	E86	SF
2103	1990-03-13	13:00:00		13:04:00		13:15:00		S34	E86	SF
2104	1990-03-14	07:18:00	E	07:26:00		07:35:00		S34	E82	1F
2105	1990-03-14	07:47:00		07:47:00		07:55:00		N30	E25	SF
2106	1990-03-14	08:49:00		08:49:00		08:57:00		S33	E81	SF
2107	1990-03-14	10:12:00		10:12:00		10:19:00		S34	E79	SF
2108	1990-03-16	14:46:00		15:02:00		15:51:00		N14	E62	1F
2109	1990-03-17	09:15:00		09:19:00		09:26:00	D	N30	W17	SF
2110	1990-03-17	10:12:00	E	00:00:00		10:24:00	D	S34	E41	SF
2111	1990-03-17	11:39:00		11:39:00		11:51:00		S37	E41	SF
2112	1990-03-17	12:57:00		13:00:00		13:04:00		S37	E41	SF
2113	1990-03-17	14:05:00		14:12:00		14:32:00		N15	E68	SF
2114	1990-03-17	14:50:00		14:50:00		14:58:00		N33	W19	SF
2115	1990-03-18	08:31:00		08:34:00		08:41:00		N34	W29	SF
2116	1990-03-18	10:29:00		10:29:00		10:33:00		S31	E79	SF
2117	1990-03-18	10:45:00		10:49:00		10:57:00		S32	E77	SN
2118	1990-03-18	10:53:00		11:13:00		11:55:00		N29	W33	1F
2119	1990-03-18	11:16:00		11:28:00		12:20:00		S35	E32	2N
2120	1990-03-18	13:38:00		14:02:00		14:31:00		N19	E37	1N
2121	1990-03-18	15:44:00		15:47:00		15:50:00		S31	E77	SN
2122	1990-03-19	07:59:00		08:07:00		08:21:00		S15	E59	SF
2123	1990-03-19	08:53:00		08:53:00		09:01:00		N18	E27	SF
2124	1990-03-19	08:57:00		09:01:00		09:43:00		S17	E63	SF
2125	1990-03-19	08:57:00		09:05:00		09:20:00		S36	E70	SF
2126	1990-03-19	09:32:00		09:32:00		09:36:00		N18	E71	SF
2127	1990-03-19	09:40:00		09:47:00		09:54:00		S32	E69	SF
2128	1990-03-19	11:23:00		11:23:00		11:33:00		S35	E22	SF
2129	1990-03-19	12:26:00		12:30:00		12:34:00		S35	E20	SF
2130	1990-03-19	12:30:00		12:30:00		12:34:00		S35	E69	SF
2131	1990-03-19	12:34:00		12:38:00		12:45:00		S14	E57	SF
2132	1990-03-19	13:13:00		13:16:00		13:35:00		S36	E72	1F
2133	1990-03-19	13:53:00		13:53:00		14:01:00		S14	E72	1F
2134	1990-03-19	14:30:00		14:34:00		14:38:00		N06	E01	SF
2135	1990-03-19	15:54:00		15:54:00		16:06:00	D	S13	E55	SF
2136	1990-03-19	16:02:00		16:02:00		16:06:00	D	N06	W00	SF
2137	1990-03-20	09:25:00		09:25:00		09:37:00		S34	E54	SF
2138	1990-03-20	10:08:00		10:11:00		10:50:00		S05	E69	SF
2139	1990-03-20	11:45:00		11:45:00		11:53:00		S14	E40	SF
2140	1990-03-20	12:39:00		12:39:00		12:43:00		S05	E70	SF
2141	1990-03-21	08:07:00		08:34:00		09:17:00		S13	E34	SF
2142	1990-03-21	10:50:00		10:54:00		11:02:00		N19	E02	SF
2143	1990-03-21	11:02:00		11:06:00		11:09:00		S37	W11	SF
2144	1990-03-21	11:13:00		11:13:00		11:37:00		S04	E55	SF
2145	1990-03-21	13:54:00		14:10:00		14:27:00	D	S13	E28	SF
2146	1990-03-22	08:47:00	E	08:55:00		09:04:00		S34	E24	SF
2147	1990-03-22	08:47:00	E	08:55:00		09:12:00		S12	E16	SF
2148	1990-03-22	09:16:00		09:32:00		09:47:00		S33	W25	SF
2149	1990-03-22	10:24:00		10:24:00		10:31:00		S34	E22	SB
2150	1990-03-22	11:49:00		11:53:00		12:00:00		S07	E44	SF
2151	1990-03-22	12:39:00		12:39:00		12:43:00	D	S35	E23	SF
2152	1990-03-28	11:49:00	E	00:00:00		11:57:00	D	S07	W38	SF
2153	1990-03-29	08:30:00		08:30:00		08:41:00		S33	W60	SF
2154	1990-03-31	08:41:00		08:41:00		08:45:00		S04	W75	SF
2155	1990-03-31	11:16:00		11:20:00		11:28:00		S05	W77	SF
2156	1990-04-01	09:13:00		09:17:00		09:25:00		S11	W09	SF
2157	1990-04-02	11:12:00		11:12:00		11:27:00		S19	W48	SF
2158	1990-04-02	11:16:00		11:16:00		11:27:00		N23	E39	SF
2159	1990-04-03	13:19:00	E	13:19:00	U	13:25:00	D	N23	E85	SF
2160	1990-04-03	14:06:00		14:10:00		14:18:00	D	N23	E85	SF
2161	1990-04-11	11:16:00	E	11:16:00	U	11:42:00	D	N21	E25	SF
2162	1990-04-13	11:35:00		11:38:00		11:45:00		N20	W05	SF
2163	1990-04-13	11:53:00		11:53:00		12:09:00		S33	E48	SF
2164	1990-04-13	11:57:00		11:57:00		12:21:00		S18	E80	SF
2165	1990-04-13	12:21:00		12:21:00		12:33:00		N31	E71	SF
2166	1990-04-13	15:31:00		15:34:00		16:05:00		N38	W19	SF
2167	1990-04-14	06:52:00		06:52:00		07:04:00		S31	E37	SF
2168	1990-04-14	06:52:00		06:52:00		07:00:00		S14	E74	SF
2169	1990-04-14	07:43:00		07:43:00		07:51:00		N30	W26	SF
2170	1990-04-14	07:55:00		08:03:00		08:11:00		S31	E36	SF
2171	1990-04-14	09:44:00		09:55:00		10:18:00		S31	E35	SF
2172	1990-04-14	10:29:00		10:33:00		10:59:00	D	N27	E52	1F
2173	1990-04-17	06:18:00	E	06:25:00		06:49:00		S33	E03	1F
2174	1990-04-17	14:35:00	E	14:35:00	U	14:42:00	D	N26	E14	2F
2175	1990-04-22	06:46:00		06:56:00		07:07:00		S34	W57	SF
2176	1990-04-22	09:16:00		09:32:00		09:51:00	D	N25	E07	1F
2177	1990-04-24	06:21:00	E	06:41:00		07:09:00		S15	W62	SF
2178	1990-04-24	07:56:00		08:23:00		08:43:00		N36	W55	SF
2179	1990-04-24	11:18:00		11:22:00		11:37:00	D	N38	W60	SF
2180	1990-04-26	13:02:00	E	13:04:00	U	13:16:00		N20	W71	SF
2181	1990-04-28	15:38:00		15:38:00		15:52:00		S21	W39	SF
2182	1990-04-28	17:06:00		17:10:00		17:22:00	D	S19	W44	SF
2183	1990-04-29	06:40:00		06:43:00		06:47:00		S20	W47	SF
2184	1990-04-29	08:47:00		08:47:00		08:53:00		S20	W37	SF
2185	1990-04-29	15:26:00		15:26:00		15:41:00		N21	E47	SF
2186	1990-04-30	06:32:00		06:36:00		06:44:00		N18	W66	SF
2187	1990-04-30	08:58:00		09:05:00		09:32:00		N25	E38	SF
2188	1990-04-30	10:41:00		10:57:00		11:20:00		N16	W69	SF
2189	1990-04-30	12:06:00		12:18:00		12:33:00		N21	W76	1F
2190	1990-05-03	07:49:00		07:53:00		07:57:00		N14	W57	SF
2191	1990-05-03	08:50:00		08:50:00		09:00:00		S12	E83	SF
2192	1990-05-03	14:08:00		14:08:00		14:12:00		S14	E43	SF
2193	1990-05-04	07:57:00		08:00:00		08:07:00		N15	E56	SF
2194	1990-05-04	09:00:00		09:08:00		09:28:00		N16	E67	SF
2195	1990-05-05	11:16:00		11:19:00		11:32:00		S11	E53	SF
2196	1990-05-06	06:35:00		06:35:00		06:47:00		S12	E26	SF
2197	1990-05-06	07:06:00		07:10:00		07:21:00		N15	E37	SF
2198	1990-05-08	06:47:00		06:51:00		06:59:00		N13	W80	SF
2199	1990-05-08	07:15:00		07:19:00		07:32:00		N14	E07	SF
2200	1990-05-08	07:39:00		07:43:00		07:50:00		N16	E10	SN
2201	1990-05-08	07:57:00		07:57:00		08:26:00		N15	E11	SN
2202	1990-05-08	11:14:00		11:18:00		11:29:00		N15	E10	SF
2203	1990-05-09	06:39:00	E	06:46:00	U	06:57:00		S14	W38	SF
2204	1990-05-09	07:16:00		07:16:00		07:20:00		S15	W35	SF
2205	1990-05-09	09:13:00		09:13:00		09:17:00		N15	E61	SF
2206	1990-05-09	09:57:00		09:57:00		10:07:00		S11	W03	SF
2207	1990-05-09	10:19:00		10:19:00		10:23:00		N13	W64	SF
2208	1990-05-09	11:22:00		11:22:00		11:29:00		S19	E47	SF
2209	1990-05-09	12:19:00		00:00:00		12:19:00	D	S18	E80	SF
2210	1990-05-10	06:43:00		06:47:00		07:07:00		S19	E32	SF
2211	1990-05-10	06:47:00		06:50:00		06:54:00		N19	W04	SF
2212	1990-05-10	08:57:00		09:08:00		09:36:00		N21	W06	1F
2213	1990-05-10	09:16:00		09:16:00		09:24:00		N12	W75	SF
2214	1990-05-10	10:02:00		10:02:00		10:10:00		N15	W19	SN
2215	1990-05-10	11:04:00		11:16:00		11:44:00		S16	E34	SF
2216	1990-05-11	14:59:00		15:10:00	U	15:10:00	D	S19	E15	SF
2217	1990-05-13	07:22:00		07:26:00		07:34:00		N42	E66	SF
2218	1990-05-13	08:10:00		08:23:00		08:31:00		N41	E68	SF
2219	1990-05-13	08:27:00		08:38:00		09:11:00		N31	E50	1F
2220	1990-05-13	09:55:00		09:55:00		09:58:00		N31	E56	SF
2221	1990-05-13	12:13:00		12:39:00		14:01:00		S15	E71	1F
2222	1990-05-13	14:17:00		14:20:00		14:32:00		S14	E65	SF
2223	1990-05-13	14:24:00		14:39:00		14:58:00		N42	E65	SF
2224	1990-05-14	07:48:00		07:48:00		07:51:00		N12	W05	SF
2225	1990-05-14	09:16:00		09:19:00		09:49:00		N24	E16	SN
2226	1990-05-14	10:56:00		11:00:00		11:28:00		S14	E66	SN
2227	1990-05-15	14:11:00	E	00:00:00		15:29:00	D	N38	E36	3N
2228	1990-05-15	14:11:00	E	00:00:00		14:24:00		N16	W24	1N
2229	1990-05-15	14:56:00		15:07:00		15:29:00	D	S17	E43	SF
2230	1990-05-16	07:07:00		07:07:00		07:18:00	D	S17	E38	SF
2231	1990-05-16	09:11:00		09:12:00		09:19:00		S21	W40	SF
2232	1990-05-16	09:23:00		09:24:00		09:43:00		N24	E03	SF
2233	1990-05-16	09:47:00		09:51:00		09:55:00		S15	E04	SF
2234	1990-05-17	10:35:00	E	00:00:00		10:39:00	D	N31	E02	2N
2235	1990-05-17	12:23:00	E	12:29:00		12:52:00	D	S15	E22	SN
2236	1990-05-18	06:29:00		06:29:00		06:33:00		S19	E79	SF
2237	1990-05-18	07:04:00		07:08:00		07:12:00		S10	E66	SF
2238	1990-05-18	09:19:00		09:23:00		09:35:00	D	S15	E09	SF
2239	1990-05-21	15:35:00	E	15:35:00	U	16:15:00		S16	W38	SF
2240	1990-05-21	15:59:00		15:59:00		16:15:00		N26	E52	SF
2241	1990-05-23	06:22:00		06:26:00		06:36:00		S20	E13	SF
2242	1990-05-23	07:31:00		08:18:00		08:44:00	D	S15	W60	1B
