flare_key	date	begin	begin_m	max	max_m	end	end_m	latitude	longitude	type	area	disk_movie	area_movie
17050	2014-11-28	12:10:00		12:15:00		12:27:00		N04	W26	SF	40	\n	
17051	2014-11-28	12:33:00		12:33:00		12:34:00		S19	E47	SN	10	\n	
17052	2014-11-29	08:25:00	E	08:25:00	E	08:39:00		S20	E37	1N	140	20141129_0807-0833_big.avi\n	
17053	2014-11-29	08:40:00		08:40:00		08:43:00		N04	E35	SN	10	\n	
17054	2014-11-29	08:59:00		09:01:00		09:31:00		N04	W38	SF	90	20141129_0849-0929_big.avi\n	
17055	2014-11-29	10:00:00		10:01:00		10:13:00		S21	E37	1N	110	20141129_0950-1018_big.avi\n	
17056	2014-11-29	10:17:00		10:26:00		10:43:00		N00	E42	SF	80	\n	
17057	2014-11-29	10:43:00		10:43:00		10:44:00		S19	E38	SF	20	\n	
17058	2014-11-29	11:39:00		11:39:00		11:41:00		N04	W39	SF	30	\n	
17059	2014-11-29	11:55:00		11:55:00		11:57:00		N04	E34	SF	10	\n	
17060	2014-11-29	11:55:00		11:57:00		12:00:00		S20	E35	SF	30	\n	
17061	2014-11-29	12:44:00		12:46:00		12:52:00		N03	W42	SF	60	\n	
17062	2014-11-29	13:22:00		13:31:00		13:34:00		N04	W40	1F	110	20141129_1311-1418_big.avi\n	
17063	2014-12-09	10:17:00	B	10:17:00	B	10:57:00		S15	E32	SF	70	20141209_0947-1048_big.avi\n	
17064	2014-12-09	12:12:00		12:14:00		12:16:00		S14	E29	SF	25	20141209_1203-1218_big.avi\n	
17065	2014-12-09	12:28:00		12:35:00		12:47:00		S14	E29	1F	105	20141209_1219-1245_big.avi\n	
17066	2014-12-11	07:54:00		08:11:00		08:19:00		N04	E13	SF	25	20141211_0759-0811_big.avi\n	
17067	2014-12-12	09:45:00		09:46:00		09:53:00		S07	E48	SN	45	20141212_0934-1004_big.avi\n	
17068	2014-12-12	10:05:00		10:10:00		10:40:00		S13	W06	SF	35	20141212_0949-1241_big.avi\n	
17069	2014-12-12	10:55:00		10:57:00		11:15:00		S12	W06	SF	30	20141212_0949-1241_big.avi\n	
17070	2014-12-12	11:58:00		12:17:00		12:43:00		S11	W04	SF	50	20141212_1128-1221_big.avi\n	
17071	2014-12-13	10:06:00		10:07:00		10:12:00		S03	W67	SN	80	20141213_0953-1016_big.avi\n	
17072	2014-12-13	13:08:00	B	13:08:00	B	13:23:00		S10	E81	SN	80	\n	
17073	2014-12-14	13:29:00		13:37:00		13:40:00		S10	E66	SF	70	20141214_1321-1355_big.avi\n	
17074	2014-12-18	07:42:00	B	07:44:00	U	08:15:00		S19	W10	SF	50	20141218_0718-0813_big.avi\n	
17075	2014-12-18	08:14:00		08:18:00		08:33:00		S10	E13	SF	30	20141218_0805-0830_big.avi\n	
17076	2014-12-18	08:55:00		09:06:00		10:21:00		S19	W09	SN	80	20141218_0845-1014_big.avi\n	
17077	2014-12-18	12:17:00	B	12:46:00	D	12:46:00		S19	W11	1N	120	\n	
17078	2014-12-19	07:48:00		07:50:00		08:20:00		S10	E03	SF	35	20141219_0737-0822_big.avi\n	
17079	2014-12-19	08:28:00		08:29:00		08:36:00		S17	W23	SF	30	20141219_0818-0832_big.avi\n	
17080	2014-12-19	08:43:00		08:47:00		08:57:00		S18	W23	SF	40	20141219_0833-0858_big.avi\n	
17081	2014-12-19	09:33:00		09:41:00		10:11:00		S17	W29	1B	200	20141219_0921-1007_big.avi\n	
17082	2014-12-19	09:35:00		09:39:00		10:12:00		S16	W43	SF	65	20141219_0921-1007_big.avi\n	
17083	2014-12-19	12:06:00		12:06:00		12:08:00		S18	W21	SF	10	20141219_1156-1211_big.avi\n	
17084	2014-12-19	12:54:00		13:06:00		13:32:00		S18	W16	SF	25	20141219_1245-1328_big.avi\n	
17085	2014-12-20	11:32:00		11:41:00		11:49:00		S17	W39	SN	70	\n	
17086	2014-12-21	07:25:00	B	07:28:00	U	08:37:00		S18	W44	1F	200	20141221_0708-0844_big.avi\n	
17087	2014-12-21	10:19:00		10:19:00		10:21:00		S18	W44	SF	25	\n	
17088	2014-12-21	11:07:00		11:11:00		11:21:00		S12	W26	SF	50	\n	
17089	2014-12-21	11:26:00		11:42:00		12:43:00		S13	W24	1N	200	20141221_1114-1257_big.avi\n	
17090	2014-12-21	12:48:00		12:51:00		13:03:00		S18	W45	SF	70	\n	
17091	2014-12-21	13:14:00		13:19:00		13:30:00		S18	W47	SF	50	20141221_1303-1336_big.avi\n	
17092	2014-12-24	10:43:00	B	10:43:00	B	10:48:00		N08	E30	SF	25	20141224_1023-1100_big.avi\n	
17093	2014-12-24	12:59:00		13:05:00		13:35:00		N07	E30	SF	70	20141224_1249-1355_big.avi\n	
17094	2014-12-25	09:47:00	B	09:48:00	U	09:52:00		S12	w24	SF	15	\n	
17095	2014-12-25	10:23:00		10:24:00		10:28:00		S10	W27	SF	30	\n	
17096	2014-12-25	11:15:00		11:22:00		11:23:00		S11	W25	SF	10	\n	
17097	2014-12-25	11:40:00		12:15:00		12:44:00		S09	W29	SF	50	20141225_1150-1227_big.avi\n	
17098	2014-12-25	12:00:00		12:11:00		12:37:00		S21	E60	1F	110	20141225_1150-1227_big.avi\n	
17099	2014-12-26	08:18:00		08:28:00		08:54:00		S11	W38	SN	90	20141226_0751-0909_big.avi\n	
17100	2014-12-26	09:09:00		09:15:00		09:19:00		S10	W39	SN	60	20141226_0914-0940_big.avi\n	
17101	2014-12-26	10:00:00		11:24:00		12:19:00		S11	W40	SN	90	20141226_1011-1032_big.avi\n	
17102	2014-12-29	10:25:00		10:53:00		11:39:00		S19	E08	1N	120	20141229_1017-1111_big.avi\n	
