flare_key	date	begin	begin_m	max	max_m	end	end_m	latitude	longitude	type	area	disk_movie	area_movie
9253	2013-07-21	12:17:00		12:18:00		12:39:00		N22	W09	SN	35	20130721_1222-1238_big.avi	
9254	2013-07-21	13:04:00		13:04:00		13:14:00		N22	W11	SF	6		
9255	2013-07-21	14:11:00		14:14:00		14:17:00		N24	W11	SF	61		
9256	2013-07-23	10:09:00		10:11:00		10:14:00		N21	W34	SF	14		
9257	2013-07-24	08:06:00		08:07:00		08:18:00		S07	W10	SF	12		
9258	2013-07-25	06:05:00	E	06:08:00		06:35:00		S06	W20	SN	60		
9259	2013-07-25	06:12:00		06:19:00		06:36:00		N13	W65	SF	26		
9260	2013-07-25	07:00:00		07:06:00		07:12:00		S06	W21	SF	21		
9261	2013-07-25	07:29:00		07:30:00		07:39:00		S06	W21	SF	13		
9262	2013-07-25	07:47:00		07:50:00		08:01:00		S21	W06	SF	25		
9263	2013-07-25	08:51:00		08:53:00		08:56:00		S07	W27	SF	10		
9264	2013-07-25	15:20:00		15:22:00		15:23:00		N22	W50	SF	4		
9265	2013-07-26	08:11:00		08:11:00		08:18:00		S08	W37	SF	15		
9266	2013-07-26	10:30:00		10:30:00		10:31:00		S07	W38	SF	69		
9267	2013-07-26	12:05:00		12:06:00		12:07:00		S08	W39	SF	68		
9268	2013-07-27	06:32:00		06:43:00		07:01:00		S08	W19	SF	25		
9269	2013-07-27	12:29:00		12:31:00		12:46:00		S08	W52	SF	53	20130727_1221-1247_big.avi	
9270	2013-07-28	06:05:00		06:17:00		06:34:00		S06	W60	SF	25	20130728_0555-0641_big.avi	
9271	2013-07-28	12:05:00		12:22:00		12:44:00		S11	W59	SF	80	20130728_1155-1300_big.avi	
9272	2013-07-28	14:35:00		14:36:00		14:37:00		S08	W66	SF	15	20130728_1424-1437_big.avi	
9273	2013-07-29	07:40:00		07:41:00		07:49:00		S06	W47	SF	41	20130729_0730-0749_big.avi	
9274	2013-07-29	11:16:00		11:16:00		11:54:00	D	N15	E62	SF	14	20130729_1045-1133_big.avi	
9275	2013-07-31	09:05:00		09:06:00		09:07:00		N13	E37	SF	7		
9276	2013-07-31	09:09:00		09:16:00		09:21:00		N27	W34	SF	15		
9277	2013-07-31	10:15:00		10:16:00		10:18:00		S07	W76	SF	15		
9278	2013-08-02	05:57:00		05:59:00		06:02:00		N14	E53	SF	10	20130802_0547-0602_big.avi	
9279	2013-08-02	07:27:00		07:27:00		07:27:00		N12	E52	SF	10	20130802_0716-0730_big.avi	
9280	2013-08-02	08:00:00		08:01:00		08:03:00		N27	W63	SF	13	20130802_0750-0803_big.avi	
9281	2013-08-02	08:14:00		08:18:00		08:19:00		S12	W51	SF	14		
9282	2013-08-02	11:10:00		11:11:00		11:24:00		S15	W10	SF	20	20130802_1100-1118_big.avi	
9283	2013-08-03	05:40:00		05:51:00		05:54:00		S25	E40	SF	22	20130803_0540-0553_big.avi	
9284	2013-08-03	06:36:00		06:37:00		06:39:00		N16	E26	SF	6		
9285	2013-08-04	06:15:00		06:20:00		06:26:00		N14	W14	SF	15		
9286	2013-08-04	06:44:00		06:51:00		06:55:00		N13	W15	SF	6		
9287	2013-08-04	09:36:00		09:38:00		09:40:00		N11	W17	SF	6		
9288	2013-08-04	11:21:00		11:23:00		11:24:00		N13	W18	SF	10		
9289	2013-08-05	09:23:00		09:23:00		09:26:00		S12	E02	SF	6		
9290	2013-08-06	08:04:00		08:04:00		08:12:00		N17	W00	SF	50	20130806_0754-0808_big.avi	
9291	2013-08-06	13:11:00		13:13:00		13:15:00		S15	W28	SF	20		
9292	2013-08-07	05:21:00		05:22:00		05:24:00		N07	W49	SF	8		
9293	2013-08-08	05:31:00	E	05:45:00	U	06:01:00		S13	W09	SF	54	20130808_0529-0549_big.avi	
9294	2013-08-08	06:05:00		07:06:00		07:19:00		S13	W09	SN	25		
9295	2013-08-08	07:59:00		07:59:00		08:03:00		S13	W09	SF	10		
9296	2013-08-11	05:43:00		05:47:00		05:55:00		S05	E57	SF	15		
9297	2013-08-11	06:38:00		06:40:00		06:47:00		S05	E56	SF	30	20130811_0628-0647_big.avi	
9298	2013-08-11	07:51:00		07:57:00		08:25:00		S20	E31	SF	25	20130811_0807-0821_big.avi	
9299	2013-08-11	08:18:00		08:18:00		08:21:00		S08	E58	SF	16	20130811_0807-0821_big.avi	
9300	2013-08-11	09:30:00		09:36:00		09:43:00		S21	E32	SF	25	20130811_0920-0942_big.avi	
9301	2013-08-11	12:29:00		12:31:00		12:42:00		S21	E31	SF	25	20130811_1218-1242_big.avi	
9302	2013-08-12	09:49:00		09:53:00		10:01:00		S21	E19	SF	20	20130812_0939-0956_big.avi	
9303	2013-08-12	10:22:00		10:37:00		11:00:00	D	S21	E19	1N	157	20130812_1011-1130_big.avi	
9304	2013-08-12	13:57:00		13:59:00		14:07:00		N11	W80	SF	10		
9305	2013-08-13	15:40:00		15:50:00		15:52:00		S05	E23	SF	20	20130813_1530-1553_big.avi	
9306	2013-08-15	12:03:00		12:20:00		12:30:00		S06	E04	SF	45		
9307	2013-08-15	12:37:00		12:45:00		12:53:00		S06	E01	SF	30		
9308	2013-08-16	08:10:00		08:10:00		08:13:00		N01	W40	SF	7	20130816_0744-0814_big.avi	
9309	2013-08-16	08:29:00		08:30:00		08:34:00		S17	W27	SF	7	20130816_0818-0835_big.avi	
9310	2013-08-16	09:27:00		09:27:00		09:35:00		S12	E31	SF	3		
9311	2013-08-16	10:00:00		10:01:00		10:03:00		S04	W13	SF	3		
9312	2013-08-16	11:23:00		11:23:00		11:27:00		S12	E30	SF	14		
9313	2013-08-16	12:14:00		12:19:00		12:25:00		S07	W11	SF	16	20130816_1219-1257_big.avi	
9314	2013-08-16	12:30:00		12:46:00		12:59:00		S05	W13	SN	45	20130816_1219-1257_big.avi	
9315	2013-08-16	13:14:00		13:19:00		13:34:00		S05	W14	SN	38	20130816_1304-1332_big.avi	
9316	2013-08-17	10:09:00		10:19:00		10:47:00		S07	W23	SN	60	20130817_1001-1040_big.avi	
9317	2013-08-17	10:53:00		10:56:00		11:43:00		S05	W28	SN	47	20130817_1045-1108_big.avi	
9318	2013-08-17	13:04:00		13:06:00		13:20:00		S14	W04	SF	18		
9319	2013-08-18	09:41:00		09:42:00		09:52:00		S04	W38	SF	22		
9320	2013-08-18	16:05:00		16:09:00		16:28:00		S21	W68	SF	27		
9321	2013-08-19	05:43:00		05:46:00		05:53:00		N15	W17	SF	54		
9322	2013-08-19	06:17:00		06:30:00		06:36:00		N15	W17	SF	38		
9323	2013-08-19	07:14:00		07:15:00		07:16:00		N15	W18	SF	28		
9324	2013-08-19	08:26:00		08:28:00		08:35:00		N15	W19	SF	15		
9325	2013-08-19	09:14:00		09:17:00		09:20:00		S20	W85	SF	50	20130819_0903-0920_big.avi	
9326	2013-08-19	09:40:00		09:43:00		09:49:00		N16	W17	SF	16		
9327	2013-08-19	11:28:00		11:30:00		11:47:00		S03	W51	SF	15	20130819_1118-1145_big.avi	
9328	2013-08-19	15:40:00	E	15:41:00	U	15:45:00	D	S05	E25	SF	20	20130819_1522-1608_big.avi	
9329	2013-08-21	06:51:00		06:55:00		06:59:00		N03	W53	SN	25	20130821_0641-0659_big.avi	
9330	2013-08-21	07:17:00		07:18:00		07:29:00		S13	W38	SF	50	20130821_0707-0721_big.avi	
9331	2013-08-21	07:29:00		07:37:00		08:02:00		N16	E57	SF	80	20130821_0719-0746_big.avi	
9332	2013-08-21	09:06:00		09:10:00		09:28:00		S13	W38	SF	70	20130821_0856-0931_big.avi	
9333	2013-08-21	14:09:00		14:09:00		14:12:00		N14	E48	SF	10		
9334	2013-08-22	07:22:00		07:23:00		07:26:00		N11	W39	SF	11		
9335	2013-08-22	09:52:00		09:52:00		09:52:00		S07	W15	SF	5		
9336	2013-08-22	10:51:00		10:53:00		10:57:00		N14	E36	SF	20		
9337	2013-08-22	11:30:00		11:35:00		11:42:00		S04	W16	SF	30	20130822_1139-1216_big.avi	
9338	2013-08-22	11:46:00		11:47:00		12:21:00		N14	E35	SF	35	20130822_1139-1216_big.avi	
9339	2013-08-22	13:45:00		13:45:00		13:53:00		S14	W48	SF	25		
9340	2013-08-23	05:17:00	E	05:18:00		06:22:00		N12	W52	SN	80		
9341	2013-08-23	06:44:00		06:44:00		07:06:00		S17	E17	SN	40	20130823_0633-0709_big.avi	
9342	2013-08-23	07:05:00		07:07:00		07:11:00		S12	W58	SF	11		
9343	2013-08-23	07:55:00		07:58:00		08:21:00		N12	W52	SF	60	20130823_0735-0822_big.avi	
9344	2013-08-23	08:25:00		08:25:00		08:31:00		S14	W58	SF	35	20130823_0815-0830_big.avi	
9345	2013-08-30	07:13:00		07:14:00		07:20:00		S10	E07	SF	15		
9346	2013-08-30	09:24:00		09:24:00		09:26:00		N08	E37	SF	5		
9347	2013-08-30	10:05:00		10:07:00		10:11:00		S10	E09	SF	15	20130830_0956-1011_big.avi	
9348	2013-08-31	06:20:00		06:23:00		06:32:00		S10	W00	SF	25	20130831_0610-0633_big.avi	
9349	2013-08-31	09:39:00	E	09:39:00	U	09:39:00	D	N13	E26	SF	60		
9350	2013-09-04	05:32:00		05:40:00		06:54:00		S16	W35	SB	85	20130904_0524-0747_big.avi	
9351	2013-09-04	06:57:00		07:23:00		07:52:00		S16	W36	SF	72	20130904_0711-0736_big.avi	
9352	2013-09-04	07:59:00		08:03:00		08:15:00		S16	W36	SF	50		
9353	2013-09-04	08:17:00		08:40:00		09:02:00		S16	W37	1N	110	20130904_0827-0916_big.avi	
9354	2013-09-04	08:26:00		08:29:00		08:30:00		N12	W29	SF	10	20130904_0827-0916_big.avi	
9355	2013-09-04	09:59:00		10:16:00		10:32:00		S16	W37	SF	90	20130904_0949-1049_big.avi	
9356	2013-09-04	10:41:00		10:45:00		11:14:00		S16	W37	SF	78	20130904_0949-1049_big.avi	
9357	2013-09-04	11:33:00		11:33:00		11:37:00		S16	W37	SF	88	20130904_1122-1137_big.avi	
9358	2013-09-04	11:42:00		11:48:00		12:01:00		N12	W31	SN	35	20130904_1135-1203_big.avi	
9359	2013-09-04	11:50:00	U	12:19:00		12:37:00	D	S16	W39	SF	55	20130904_1158-1239_big.avi	
9360	2013-09-05	12:59:00		13:01:00		13:05:00		N12	W44	SF	15		
9361	2013-09-18	09:53:00		09:56:00		10:03:00		N08	E64	SF	35	20130918_0943-1003_big.avi	
9362	2013-09-20	11:43:00		11:44:00		12:05:00		N09	E75	SF	15	20130920_1129-1206_big.avi	
9363	2013-09-20	12:48:00		12:49:00		12:55:00		N08	E75	SF	15		
9364	2013-09-21	07:28:00		07:36:00		07:45:00		N19	E48	SF	16	20130921_0721-0747_big.avi	
9365	2013-09-21	09:12:00	E	09:26:00	E	09:40:00		N09	E65	SF	90	20130921_0828-0943_big.avi	
9366	2013-09-22	06:35:00		06:36:00		06:41:00		N19	E01	SN	12	20130922_0627-0643_big.avi	
9367	2013-09-23	07:10:00		07:11:00		07:24:00		N10	E35	SF	41	20130923_0701-0716_big.avi	
9368	2013-09-25	07:58:00		07:58:00		08:03:00		N09	E03	SF	10		
9369	2013-09-25	08:38:00		08:39:00		08:46:00		N09	E02	SF	25		
9370	2013-09-25	10:41:00		10:45:00		10:53:00		N09	E02	SF	25	20130925_1031-1102_big.avi	
9371	2013-10-11	12:19:00	E	12:20:00	U	12:22:00		S24	E43	SF	60	20131011_1204-1247_big.avi\n	
9372	2013-10-11	14:33:00		14:47:00		15:35:00		S09	E13	SF	55		
9373	2013-10-13	07:08:00		07:17:00		07:20:00		S10	W07	SF	30		
9374	2013-10-13	07:29:00		07:29:00		07:29:00		S20	E12	SF	10		
9375	2013-10-13	08:48:00		08:51:00		09:15:00		S10	W07	SF	40		
9376	2013-10-15	06:49:00		07:01:00		07:06:00		S22	W15	SF	66		
9377	2013-10-15	08:01:00	E	08:01:00	E	08:02:00		S21	W13	SF	50	20131015_0804-0819_big.avi\n	
9378	2013-10-15	08:23:00	U	08:39:00		09:52:00		S21	W13	1B	250	20131015_0823-0932_big.avi\n	
9379	2013-10-15	09:00:00		09:14:00		09:25:00		S10	W35	SF	70	20131015_0859-0924_big.avi\n	
9380	2013-10-15	10:16:00		10:22:00		10:25:00		S08	W37	SF	21		
9381	2013-10-15	10:23:00		10:31:00		10:47:00		S21	W16	SF	20		
9382	2013-10-16	09:12:00		09:20:00		09:44:00		S09	W42	SF	71	20131016_0902-0924_big.avi\n	
9383	2013-10-16	12:22:00		12:24:00		12:26:00		S09	W41	SF	15		
9384	2013-10-16	13:55:00		13:58:00		14:13:00		S10	W44	SF	87		
9385	2013-10-16	14:26:00		14:32:00		14:52:00		S21	W30	1B	288		
9386	2013-10-17	06:09:00		06:15:00		06:43:00		S08	W54	SF	70	20131017_0602-0647_big.avi\n	
9387	2013-10-17	07:24:00	E	07:36:00		07:45:00		S10	E31	SF	20	20131017_0716-0730_big.avi\n	
9388	2013-10-17	07:50:00		09:40:00	U	10:01:00		S10	E31	SF	50	20131017_0743-0756_big.avi\n	
9389	2013-10-17	08:19:00		08:24:00		08:37:00		S10	E31	SF	30		
9390	2013-10-17	08:40:00		08:49:00		09:08:00		S10	E31	SF	30	20131017_0845-0919_big.avi\n	
9391	2013-10-17	09:23:00		09:33:00		09:43:00		S10	E31	SF	30	20131017_0928-0940_big.avi\n	
9392	2013-10-17	10:26:00		10:29:00		10:45:00		S09	W56	SN	80	20131017_1015-1038_big.avi\n	
9393	2013-10-17	11:47:00		12:04:00		13:20:00		S10	W54	SF	60		
9394	2013-10-17	11:53:00		11:58:00		12:15:00		S10	E31	SF	30		
9395	2013-10-18	06:18:00		06:26:00		06:28:00		S09	W65	SF	55		
9396	2013-10-18	10:25:00		10:34:00		10:58:00		S09	W70	SF	21	20131018_1007-1048_big.avi\n	
9397	2013-10-18	13:51:00		13:56:00		13:59:00		S09	W73	SF	25	20131018_1342-1420_big.avi\n	
9398	2013-10-19	08:51:00		08:55:00		09:09:00		N08	E52	SF	5		
9399	2013-10-19	09:54:00		09:55:00		10:01:00		N12	E31	SF	10		
9400	2013-10-20	08:36:00		08:41:00		09:08:00		N22	W32	1N	90	20131020_0826-0907_big.avi\n	
9401	2013-10-20	09:40:00		09:50:00		10:12:00		N12	E42	SF	65	20131020_0930-1011_big.avi\n	
9402	2013-10-20	10:38:00		10:39:00		11:03:00		N19	W16	SF	75		
9403	2013-10-20	11:55:00		12:19:00		12:39:00		N11	E41	SF	70		
9404	2013-10-20	12:40:00		12:46:00		13:02:00		N22	W34	SF	75		
9405	2013-10-20	13:57:00		13:57:00		14:02:00		N10	E11	SF	41		
9406	2013-10-21	09:19:00		09:24:00		09:31:00		S14	E46	SF	10		
9407	2013-10-21	09:32:00		09:34:00		09:40:00		S10	W25	SF	20		
9408	2013-10-21	09:41:00		09:45:00		09:55:00		N06	E25	SF	31		
9409	2013-10-22	06:13:00	E	06:13:00	E	06:13:00		N05	E08	SN	80		
9410	2013-10-22	07:35:00		07:42:00		07:47:00		N09	E15	SF	55		
9411	2013-10-22	08:29:00	U	08:34:00	U	08:47:00		N06	E13	SF	90		
9412	2013-10-22	12:57:00	E	12:57:00	E	13:02:00		N05	E08	SF	95	20131022_1247-1303_big.avi\n	
9413	2013-10-22	13:27:00		13:31:00		13:59:00		N04	E04	SN	90	20131022_1317-1400_big.avi\n	
9414	2013-10-23	07:10:00		07:11:00		07:14:00		S09	E20	SF	45	20131023_0700-0714_big.avi\n	
9415	2013-10-25	06:47:00	E	06:54:00	U	07:10:00		N04	W28	SF	78	20131025_0639-0710_big.avi\n	
9416	2013-10-25	08:41:00	E	08:41:00	E	09:00:00		S07	E75	1F	133	20131025_0840-0901_big.avi\n	
9417	2013-10-25	08:53:00		08:56:00		09:08:00		N05	W34	1N	156	20131025_0842-0908_big.avi\n	
9418	2013-10-25	09:11:00		09:32:00	D	09:44:00		S07	E72	SF	40	\n	
9419	2013-10-25	10:07:00	E	10:17:00	U	11:00:00		S09	E67	SF	30	20131025_0933-1046_big.avi\n	
9420	2013-10-26	07:58:00		08:03:00		08:20:00		S10	W22	SF	65		
9421	2013-10-26	08:10:00		08:12:00		08:25:00		S09	W09	SF	10		
9422	2013-10-26	08:18:00		08:19:00		08:26:00		S07	E59	SF	40	\n	
9423	2013-10-26	08:26:00		08:55:00		09:20:00		S11	W23	1B	120	20131026_0842-0910_big.avi\n	
9424	2013-10-26	09:18:00		09:21:00		10:26:00		S09	E54	1B	110	20131026_0907-0948_big.avi\n	
9425	2013-10-26	09:23:00		09:25:00		09:43:00		N07	W49	1B	150	20131026_0907-0948_big.avi\n	
9426	2013-10-26	09:55:00		10:12:00		10:21:00		N05	W41	SF	30	20131026_1001-1212_big.avi\n	
9427	2013-10-26	10:19:00		10:22:00		10:40:00		S11	W23	SF	40	20131026_1001-1212_big.avi\n	
9428	2013-10-26	10:30:00		11:10:00		12:01:00		S06	E58	1N	150	20131026_1001-1212_big.avi\n	
9429	2013-10-26	10:54:00		11:08:00		11:50:00		S11	W24	SF	52	20131026_1001-1212_big.avi\n	
9430	2013-10-26	13:18:00		13:20:00		13:35:00		S11	W26	SF	75	20131026_1308-1336_big.avi\n	
9431	2013-10-26	13:50:00		13:51:00		13:54:00		S10	W06	SF	10	\n	
9432	2013-10-27	08:07:00	E	08:07:00	E	08:17:00		S10	W31	SF	40	20131027_0753-0807_big.avi\n	
9433	2013-10-27	10:16:00	E	10:18:00	U	10:18:00		S08	E43	SF	35	\n	
9434	2013-10-27	10:59:00		11:01:00		12:12:00		S08	E43	SF	42	\n	
9435	2013-10-27	10:59:00		11:07:00		11:11:00		N04	W58	SF	30	\n	
9436	2013-10-27	12:30:00		12:39:00		12:50:00		N08	W63	1F	125	20131027_1234-1309_big.avi\n	
9437	2013-10-27	12:44:00		12:54:00		13:04:00		S11	E72	SN	50	20131027_1245-1312_big.avi\n	
9438	2013-10-28	08:22:00	E	08:26:00	U	08:32:00		S06	E29	SF	30	\n	
9439	2013-10-28	11:28:00	E	11:28:00		11:29:00		S07	E28	SF	35	20131028_1115-1239_big.avi\n	
9440	2013-10-28	11:50:00	E	11:53:00		12:50:00		S05	E31	1N	200	20131028_1122-1336_big.avi\n	
9441	2013-10-28	11:50:00	E	11:51:00		13:06:00		S14	W43	2N	350	20131028_1122-1336_big.avi\n	
9442	2013-11-01	07:25:00		07:26:00		07:55:00		S11	E09	SN	40		
9443	2013-11-01	08:40:00		08:43:00		08:46:00		S11	E05	SF	20		
9444	2013-11-01	09:27:00		09:27:00		09:31:00		S11	E05	SF	10		
9445	2013-11-01	09:51:00		10:08:00		10:57:00		S11	E04	SB	55	20131101_0954-1052_big.avi\n	
9446	2013-11-01	11:08:00		11:12:00		11:24:00		S17	E08	SF	25		
9447	2013-11-01	12:19:00		12:23:00		12:28:00		S11	E03	SF	20	20131101_1210-1227_big.avi\n	
9448	2013-11-01	13:26:00		13:28:00		13:38:00		S11	E02	SF	14	20131101_1317-1340_big.avi\n	
9449	2013-11-07	07:05:00		07:05:00		07:08:00		S13	E25	SF	10	\n	
9450	2013-11-07	07:55:00		07:58:00		08:00:00		S13	E25	SF	10		
9451	2013-11-07	08:15:00		08:23:00		08:40:00		S17	W14	SF	50	20131107_0805-0837_big.avi\n	
9452	2013-11-07	09:45:00		09:46:00		09:47:00		S11	E24	SF	10	\n	
9453	2013-11-07	10:28:00		10:31:00		10:35:00		N21	W37	SF	35	20131107_1018-1039_big.avi\n	
9454	2013-11-07	10:50:00		10:54:00		11:00:00		S12	E24	SF	10	20131107_1040-1059_big.avi\n	
9455	2013-11-07	12:17:00		12:28:00		12:41:00		S13	E23	SN	55	20131107_1207-1244_big.avi\n	
9456	2013-11-07	14:18:00		14:19:00	D	14:40:00		S12	E22	SN	50	20131107_1415-1431_big.avi\n	
9457	2013-11-08	10:12:00	E	10:13:00	E	10:40:00		S17	W31	SF	30	\n	
9458	2013-11-18	08:40:00		08:43:00		08:49:00		S16	W24	SF	10	\n	
9459	2013-11-18	14:02:00	E	14:04:00	U	14:04:00		S14	W58	SF	35	\n	
9460	2013-11-27	13:02:00		13:06:00		13:19:00		S08	E10	SF	20		
9461	2013-11-28	08:17:00		08:20:00		08:24:00		S09	E06	SF	5		
9462	2013-11-28	09:19:00		09:20:00		09:30:00		S09	W00	SF	10	20131128_0926-0942_big.avi\n	
9463	2013-11-28	09:36:00		09:37:00		09:48:00		S10	E05	SF	30	20131128_0926-0942_big.avi\n	
9464	2013-11-28	10:35:00		10:41:00		10:43:00		S10	W00	SF	10		
9465	2013-11-28	12:27:00		12:32:00		12:35:00		S22	E65	SF	25		
9466	2013-11-28	13:14:00		13:14:00		13:19:00		S27	E34	SF	10		
9467	2013-11-29	09:55:00		10:10:00		10:14:00		S06	W23	1F	105	20131129_0953-1008_big.avi\n	
9523	2013-12-22	08:05:00		08:10:00		08:28:00		S17	W51	SB	90		
9469	2013-12-01	08:36:00		08:43:00		08:56:00		S16	E31	SF	10		
9470	2013-12-01	09:56:00		10:01:00		10:06:00		N00	W45	SF	40	\n	
9471	2013-12-02	08:11:00		08:12:00		08:13:00		S14	W48	SF	15	\n	
9472	2013-12-02	12:13:00		12:14:00		12:14:00		S14	W49	SF	15	\n	
9473	2013-12-03	13:10:00		13:12:00		13:15:00		S13	E38	SF	35	\n	
9474	2013-12-04	09:58:00		09:59:00		10:02:00		S18	E54	SF	7		
9475	2013-12-04	13:23:00		13:24:00		13:32:00		S16	W10	SF	30		
9476	2013-12-05	12:07:00	E	12:07:00		12:23:00		S12	E09	SF	25		
9477	2013-12-05	12:57:00		12:58:00		13:06:00		S18	W25	SF	35		
9478	2013-12-06	09:49:00		09:53:00		09:56:00		S17	W36	SF	65	20131206_0939-0956_big.avi\n	
9479	2013-12-06	10:03:00		10:05:00		10:13:00		S12	W02	SF	35	20131206_0952-1014_big.avi\n	
9480	2013-12-06	11:42:00		11:43:00		11:47:00		S11	W03	SF	20		
9481	2013-12-07	07:49:00	E	07:49:00	E	08:15:00		S16	W45	1N	150	20131207_0710-0812_big.avi\n	
9482	2013-12-08	08:35:00		08:38:00		08:43:00		S13	W28	SF	50		
9483	2013-12-08	10:11:00	E	10:15:00	U	10:29:00		S10	E35	SF	90	20131208_0953-1034_big.avi\n	
9484	2013-12-08	12:21:00		12:25:00		12:30:00		S23	E01	SF	35	20131208_1211-1230_big.avi\n	
9485	2013-12-09	11:17:00		11:31:00		11:49:00		S19	E55	SF	90		
9486	2013-12-11	07:42:00		07:42:00		07:43:00		N15	W15	SF	15		
9487	2013-12-11	08:07:00		08:09:00		08:28:00		S15	E01	SF	65	20131211_0759-0825_big.avi\n	
9488	2013-12-11	08:37:00		08:38:00		08:41:00		S09	E49	SF	20		
9489	2013-12-11	13:01:00		13:01:00		13:03:00		S08	E46	SF	35	20131211_1251-1303_big.avi\n	
9490	2013-12-12	11:33:00		11:37:00		11:55:00		S13	E11	SF	50	20131212_1127-1156_big.avi\n	
9491	2013-12-13	07:55:00		07:58:00		08:00:00		N16	E00	SF	10		
9492	2013-12-13	08:10:00		08:12:00		08:18:00		S13	E00	SF	10		
9493	2013-12-13	08:40:00		08:43:00		08:47:00		S12	W00	SF	5		
9494	2013-12-13	09:42:00		09:45:00		09:49:00		S11	E23	SF	15		
9495	2013-12-13	11:25:00		11:30:00		11:55:00		S14	E00	SF	40	20131213_1115-1151_big.avi\n	
9496	2013-12-13	12:20:00		12:23:00		12:35:00		S13	W01	SF	35	20131213_1211-1235_big.avi\n	
9497	2013-12-13	12:30:00		12:31:00		12:48:00		N11	E30	SF	45	20131213_1220-1247_big.avi\n	
9498	2013-12-13	13:18:00		13:19:00		13:23:00		S13	W02	SF	20		
9499	2013-12-13	13:30:00		13:32:00		13:38:00		S13	W02	SF	15		
9500	2013-12-14	08:36:00		08:40:00		08:47:00		S14	W09	SF	30	20131214_0828-0845_big.avi\n	
9501	2013-12-14	09:39:00		09:40:00		09:43:00		S07	E54	SF	40	20131214_0929-0941_big.avi	
9502	2013-12-14	09:53:00		09:54:00		10:00:00		S14	W10	SF	25	20131214_0944-0957_big.avi\n	
9503	2013-12-14	11:06:00		11:19:00		11:58:00		S14	W14	1F	125	20131214_1059-1120_big.avi\n	
9504	2013-12-15	08:16:00		08:20:00		08:44:00		N08	W02	SF	65	20131215_0806-0827_big.avi\n	
9505	2013-12-15	09:11:00		09:14:00		09:18:00		S26	W52	SN	60		
9506	2013-12-15	10:25:00		10:27:00		10:31:00		S26	W53	SF	40		
9507	2013-12-15	10:30:00		10:34:00		10:35:00		S16	W31	SF	55		
9508	2013-12-16	07:41:00		07:41:00		07:48:00		S14	W40	SF	10		
9509	2013-12-16	08:37:00		08:40:00		08:47:00		S13	W40	1N	115	20131216_0829-0846_big.avi\n	
9510	2013-12-16	09:27:00		09:28:00		09:37:00		N16	W41	SF	35		
9511	2013-12-17	09:52:00		09:54:00		09:57:00		S15	E19	SF	25		
9512	2013-12-17	11:06:00		11:08:00		11:16:00		S16	W53	SF	50		
9513	2013-12-17	11:18:00		11:22:00		11:35:00		S16	E18	SF	25	20131217_1118-1137_big.avi\n	
9514	2013-12-18	08:00:00		08:15:00		08:35:00		S10	E44	SF	70	20131218_0819-0836_big.avi\n	
9515	2013-12-18	08:49:00		09:13:00		09:32:00		S09	E43	SF	40	20131218_0844-0932_big.avi\n	
9516	2013-12-18	10:39:00		10:45:00		11:09:00		S09	E43	SF	40	20131218_1030-1108_big.avi\n	
9517	2013-12-18	10:51:00		10:55:00		11:08:00		S15	W02	SF	30		
9518	2013-12-18	12:38:00		12:39:00		12:40:00		S17	E00	SF	10		
9519	2013-12-19	07:29:00	E	07:30:00	U	07:39:00		S13	E31	SF	40		
9520	2013-12-19	08:23:00		08:24:00		08:35:00		N12	W48	SF	50		
9521	2013-12-19	09:11:00		09:21:00		09:52:00		S15	W13	SF	90	20131219_0915-0949_big.avi\n	
9522	2013-12-19	10:05:00		10:06:00		10:08:00		S09	E31	SF	15		
9524	2013-12-22	08:32:00		08:36:00		08:50:00		S17	W52	SN	90	20131222_0823-0845_big.avi\n	
9525	2013-12-22	09:05:00		09:06:00		09:11:00		S14	E46	1F	150	20131222_0853-1002_big.avi\n	
9526	2013-12-22	11:50:00		11:57:00		12:04:00		S16	W49	SF	60	20131222_1109-1135_big.avi\n	
9527	2013-12-23	09:03:00		09:06:00		09:12:00		S17	W62	1B	170	20131223_0849-0917_big.avi\n	
9528	2013-12-23	13:45:00		13:46:00		13:46:00		S11	E30	SF	10		
9529	2013-12-28	08:48:00		08:58:00		09:17:00		S16	E10	SF	65	20131228_0847-0917_big.avi\n	
9530	2013-12-28	09:48:00		09:53:00		10:04:00		S16	E15	SF	80	20131228_0938-1009_big.avi\n	
9531	2013-12-28	12:42:00		12:44:00		13:05:00		S17	E10	1F	110	20131228_1230-1304_big.avi\n	
9532	2013-12-28	13:12:00		13:17:00		13:19:00		S18	W34	SF	50	20131228_1258-1316_big.avi\n	
