2011/02/05 00:00:00	11153	15	18	172	0030	C	r	o	05	04	Beta	REGIONS WITH SUNSPOTS
2011/02/05 00:00:00	11148	-28	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/06 00:00:00	11152	-18	14	154	0015	B	x	o	04	03	Beta	REGIONS WITH SUNSPOTS
2011/02/06 00:00:00	11153	15	31	172	0010	B	x	o	04	03	Beta	REGIONS WITH SUNSPOTS
2011/02/06 00:00:00	11150	-20	46	187	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/07 00:00:00	11150	-22	51	178	0000	A	x	x	01	01	Alpha	REGIONS WITH SUNSPOTS
2011/02/07 00:00:00	11152	-20	26	154	0015	B	x	o	02	05	Beta	REGIONS WITH SUNSPOTS
2011/02/07 00:00:00	11153	16	42	168	0015	B	x	o	08	05	Beta	REGIONS WITH SUNSPOTS
2011/02/08 00:00:00	11150	-23	63	178	0000	A	x	x	00	01	Alpha	REGIONS WITH SUNSPOTS
2011/02/08 00:00:00	11153	15	56	171	0030	D	r	o	05	07	Beta	REGIONS WITH SUNSPOTS
2011/02/08 00:00:00	11152	-20	35	154	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
2011/02/08 00:00:00	11149	17	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/08 00:00:00	11147	24	\N	\N	\N	\N	\N	\N	\N	\N	\N	REGIONS DUE TO RETURN
2011/02/09 00:00:00	11153	15	71	171	0080	D	k	o	05	08	Beta	REGIONS WITH SUNSPOTS
2011/02/09 00:00:00	11154	08	51	152	0010	H	r	x	01	01	Alpha	REGIONS WITH SUNSPOTS
2011/02/09 00:00:00	11155	17	-26	075	0010	C	r	o	02	03	Beta	REGIONS WITH SUNSPOTS
2011/02/09 00:00:00	11156	-19	-43	063	0010	C	r	o	04	06	Beta	REGIONS WITH SUNSPOTS
2011/02/09 00:00:00	11157	22	-36	064	0010	C	r	o	01	03	Beta	REGIONS WITH SUNSPOTS
2011/02/09 00:00:00	11150	-23	77	179	\N	\N	\N	\N	\N	\N	\N	H-ALPHA PLAGES WITHOUT SPOTS
